room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6109023,29607002,Entire home/apt,Busan,Haeundae,36,4.5,2,1.0,36.0,1.0,35.16547,129.168762,2016-10-29 00:48:07.991137
10099617,45961128,Shared room,Busan,Dong,0,,2,1.0,27.0,1.0,35.114223,129.023102,2016-10-29 00:47:50.831347
10216734,13755430,Entire home/apt,Incheon,Jung,27,4.5,2,1.0,46.0,1.0,35.093498,129.040232,2016-10-29 00:47:48.482765
14158699,75541513,Entire home/apt,Busan,Suyeong,16,5.0,2,1.0,30.0,,35.157283,129.11379,2016-10-29 00:47:41.765933
15265211,34796010,Entire home/apt,Busan,Haeundae,0,,2,1.0,36.0,1.0,35.161959,129.167494,2016-10-29 00:47:39.734377
7907046,35442568,Shared room,Incheon,Jung,52,4.5,16,1.0,13.0,1.0,35.100393,129.025964,2016-10-29 00:47:32.999229
13523769,77324030,Entire home/apt,Busan,Haeundae,38,5.0,4,1.0,48.0,1.0,35.158969,129.153073,2016-10-29 00:47:01.685996
8213407,17860082,Shared room,Busan,Haeundae,10,4.5,8,1.0,13.0,1.0,35.160876,129.161454,2016-10-29 00:46:44.316923
11631214,37375487,Entire home/apt,Busan,Haeundae,7,4.5,6,2.0,180.0,1.0,35.16033,129.165963,2016-10-29 00:46:29.548973
8568521,26788794,Entire home/apt,Busan,Haeundae,9,4.5,3,0.0,85.0,1.0,35.16224,129.157238,2016-10-29 00:46:27.669583
14013771,40842332,Entire home/apt,Busan,Haeundae,11,5.0,7,1.0,36.0,2.0,35.159813,129.158534,2016-10-29 00:45:57.646331
13819427,81409124,Private room,Busan,Busanjin,1,,10,1.0,23.0,1.0,35.140194,129.067023,2016-10-29 00:45:45.492220
7654140,34829535,Private room,Busan,Haeundae,30,5.0,2,1.0,26.0,1.0,35.168276,129.182649,2016-10-29 00:45:27.218862
14159206,84409274,Entire home/apt,Busan,Busanjin,13,4.5,3,0.0,46.0,1.0,35.15762,129.062987,2016-10-29 00:45:23.169979
6813491,30414202,Entire home/apt,Busan,Haeundae,54,5.0,3,1.0,27.0,,35.159142,129.152734,2016-10-29 00:45:19.672162
6037162,30681015,Entire home/apt,Busan,Haeundae,123,5.0,4,1.0,57.0,1.0,35.156645,129.154541,2016-10-29 00:45:06.514776
10911148,35442568,Shared room,Incheon,Jung,6,4.5,16,1.0,14.0,1.0,35.102005,129.026099,2016-10-29 00:45:04.516155
10885108,56401522,Private room,Incheon,Jung,6,4.0,2,1.0,55.0,1.0,35.098556,129.033924,2016-10-29 00:45:00.444603
14035359,47419130,Entire home/apt,Busan,Haeundae,12,5.0,7,2.0,116.0,,35.160353,129.163112,2016-10-29 00:44:54.679205
12136837,16584496,Private room,Busan,Busanjin,0,,2,1.0,53.0,1.0,35.158066,129.062176,2016-10-29 00:44:51.773698
5864853,9177813,Shared room,Busan,Haeundae,4,5.0,4,1.0,40.0,1.0,35.159846,129.165297,2016-10-29 00:44:35.565844
11402357,51484882,Entire home/apt,Busan,Suyeong,20,4.0,2,0.0,31.0,1.0,35.15613,129.12096,2016-10-29 00:44:28.594896
2193913,11189002,Shared room,Incheon,Jung,15,4.5,12,1.0,22.0,1.0,35.098981,129.034024,2016-10-29 00:44:00.491674
14177318,54413087,Entire home/apt,Busan,Suyeong,4,5.0,4,1.0,55.0,1.0,35.156716,129.12284,2016-10-29 00:43:56.831133
14699245,91413767,Entire home/apt,Busan,Gijang,0,,8,2.0,180.0,1.0,35.282573,129.172913,2016-10-29 00:43:52.665591
12748981,48656111,Entire home/apt,Busan,Yeonje,23,5.0,2,0.0,32.0,1.0,35.175266,129.069101,2016-10-29 00:43:46.997989
10932377,50814717,Entire home/apt,Busan,Haeundae,42,5.0,2,1.0,63.0,2.0,35.157262,129.149631,2016-10-29 00:43:37.898537
11993831,27237914,Entire home/apt,Busan,Haeundae,17,5.0,4,1.0,63.0,1.0,35.164861,129.145657,2016-10-29 00:43:35.143088
12296595,57868213,Entire home/apt,Busan,Haeundae,24,4.5,4,1.0,42.0,,35.158239,129.147742,2016-10-29 00:43:15.414310
8299245,43758598,Entire home/apt,Busan,Busanjin,91,4.5,3,0.0,39.0,1.0,35.159741,129.057958,2016-10-29 00:43:05.134808
11287189,56005569,Shared room,Incheon,Jung,1,,1,1.0,21.0,1.0,35.098294,129.02975,2016-10-29 00:43:00.257274
11328369,51484882,Entire home/apt,Busan,Suyeong,25,4.5,2,0.0,31.0,1.0,35.157712,129.128232,2016-10-29 00:42:44.665492
13963210,80158052,Private room,Busan,Haeundae,0,,3,1.0,72.0,1.0,35.161765,129.173905,2016-10-29 00:42:35.515573
12329348,26655133,Entire home/apt,Busan,Suyeong,12,4.5,2,1.0,31.0,,35.158862,129.125065,2016-10-29 00:42:29.261965
7974081,42083346,Private room,Busan,Sasang,16,5.0,3,1.0,31.0,1.0,35.155022,128.993545,2016-10-29 00:42:20.216228
10171772,37374481,Entire home/apt,Busan,Yeonje,8,5.0,1,1.0,38.0,2.0,35.188075,129.081051,2016-10-29 00:42:03.835217
12233797,62329778,Shared room,Busan,Haeundae,0,,4,1.0,21.0,1.0,35.163784,129.158562,2016-10-29 00:42:00.055628
11308952,56005569,Shared room,Incheon,Jung,0,,2,1.0,45.0,1.0,35.097614,129.031013,2016-10-29 00:41:56.124708
11831168,34499443,Entire home/apt,Busan,Dong,39,4.0,4,1.0,42.0,1.0,35.113702,129.040031,2016-10-29 00:41:48.705957
15118239,95807579,Private room,Busan,Dongnae,0,,2,1.0,27.0,1.0,35.204983,129.123899,2016-10-29 00:41:45.529405
10687256,51858655,Entire home/apt,Busan,Nam,28,5.0,10,2.0,135.0,1.0,35.138281,129.084456,2016-10-29 00:41:41.975324
3443940,17355132,Entire home/apt,Busan,Busanjin,8,5.0,1,10.0,43.0,1.0,35.16135,129.060361,2016-10-29 00:41:29.404125
6171921,24604411,Entire home/apt,Busan,Suyeong,3,4.5,7,0.0,72.0,1.0,35.153717,129.112725,2016-10-29 00:41:26.228949
7639506,15290728,Private room,Busan,Haeundae,18,5.0,2,1.0,40.0,1.0,35.177394,129.173043,2016-10-29 00:41:18.660330
15288937,36999051,Private room,Busan,Yeonje,5,5.0,2,1.0,55.0,1.0,35.186706,129.121673,2016-10-29 00:41:11.322024
15117708,90208221,Private room,Busan,Haeundae,0,,3,1.0,32.0,1.0,35.178616,129.1781,2016-10-29 00:41:08.550615
12497870,30174967,Private room,Busan,Seo,16,5.0,2,1.0,45.0,1.0,35.108231,129.015805,2016-10-29 00:40:55.127343
15665072,52089990,Private room,Busan,Haeundae,0,,2,1.0,18.0,1.0,35.181056,129.199657,2016-10-29 00:40:49.033788
15118893,95806276,Private room,Busan,Suyeong,0,,2,1.0,32.0,1.0,35.162235,129.109037,2016-10-29 00:40:41.840149
8524946,40315413,Entire home/apt,Busan,Haeundae,2,,7,0.0,38.0,20.0,35.159433,129.16334,2016-10-29 00:40:38.376222
13753921,32237334,Shared room,Busan,Haeundae,5,4.5,16,1.0,19.0,1.0,35.161944,129.158291,2016-10-29 00:40:35.819567
13048437,72218842,Entire home/apt,Busan,Suyeong,11,4.5,8,3.0,129.0,1.0,35.144334,129.115478,2016-10-29 00:40:32.645414
9308069,47670869,Entire home/apt,Busan,Haeundae,18,4.5,5,2.0,103.0,1.0,35.169004,129.176823,2016-10-29 00:40:23.608038
11229518,45563975,Entire home/apt,Busan,Haeundae,0,,3,2.0,81.0,1.0,35.1691,129.167885,2016-10-29 00:40:16.942350
14996686,77799756,Shared room,Busan,Haeundae,3,4.5,4,1.0,13.0,1.0,35.162878,129.16716,2016-10-29 00:40:10.612382
10756275,34796010,Entire home/apt,Busan,Haeundae,13,5.0,2,1.0,42.0,1.0,35.160866,129.150464,2016-10-29 00:39:38.962487
12157638,45975874,Private room,Busan,Haeundae,0,,2,1.0,45.0,1.0,35.157893,129.144706,2016-10-29 00:39:34.018705
15590427,57868213,Entire home/apt,Busan,Haeundae,1,,4,1.0,42.0,,35.157169,129.146688,2016-10-29 00:39:22.634241
13327782,68655456,Entire home/apt,Busan,Busanjin,35,4.5,3,1.0,31.0,1.0,35.157931,129.059882,2016-10-29 00:39:18.901834
13964129,52848994,Private room,Busan,Haeundae,18,5.0,4,1.0,72.0,1.0,35.154799,129.145936,2016-10-29 00:39:14.008833
11484360,29194311,Entire home/apt,Busan,Suyeong,7,5.0,7,3.0,155.0,1.0,35.158962,129.119192,2016-10-29 00:39:02.316497
13814187,74778674,Entire home/apt,Busan,Suyeong,38,5.0,4,1.0,30.0,,35.15524,129.113742,2016-10-29 00:38:59.393777
15154148,39989776,Entire home/apt,Busan,Busanjin,4,5.0,4,0.0,40.0,1.0,35.152439,129.065554,2016-10-29 00:38:53.161412
5599189,6808488,Private room,Busan,Haeundae,3,5.0,2,1.0,46.0,1.0,35.1601,129.176345,2016-10-29 00:38:42.965308
2616506,13396423,Private room,Busan,Busanjin,3,5.0,2,1.0,54.0,1.0,35.148845,129.056265,2016-10-29 00:38:38.600330
9395402,47081864,Shared room,Busan,Suyeong,2,,1,1.0,23.0,1.0,35.15869,129.127569,2016-10-29 00:38:32.543569
15077980,2751319,Entire home/apt,Busan,Busanjin,4,5.0,3,0.0,46.0,1.0,35.157929,129.054115,2016-10-29 00:38:24.225301
12158100,4449162,Shared room,Busan,Dong,2,,6,1.0,19.0,1.0,35.110131,129.030239,2016-10-29 00:38:21.083122
13945485,68211685,Entire home/apt,Busan,Geumjeong,10,4.0,8,1.0,108.0,1.0,35.25646,129.092458,2016-10-29 00:38:03.430677
13302404,22874773,Private room,Busan,Seo,0,,2,1.0,36.0,,35.098302,129.011607,2016-10-29 00:37:50.306933
8428984,44390359,Entire home/apt,Busan,Haeundae,37,5.0,4,0.0,93.0,2.0,35.154934,129.145847,2016-10-29 00:37:47.827569
13270892,60560699,Entire home/apt,Busan,Suyeong,39,5.0,2,1.0,30.0,1.0,35.156484,129.114074,2016-10-29 00:37:03.821433
14079524,84421174,Shared room,Busan,Haeundae,0,,4,1.0,26.0,1.0,35.159767,129.157384,2016-10-29 00:36:55.582805
794211,4176391,Private room,Busan,Saha,1,,1,1.0,41.0,1.0,35.080761,128.978992,2016-10-29 00:36:44.660558
14376007,43742573,Private room,Busan,Yeonje,3,4.5,2,1.0,41.0,1.0,35.177132,129.12111,2016-10-29 00:36:35.376660
9831721,12708703,Private room,Busan,Haeundae,0,,3,1.0,42.0,3.0,35.159989,129.156951,2016-10-29 00:36:32.476431
8446134,21199584,Entire home/apt,Busan,Dong,80,5.0,5,1.0,44.0,,35.115717,129.03833,2016-10-29 00:36:20.509253
15426107,86844079,Entire home/apt,Busan,Suyeong,0,,16,6.0,19.0,,35.16832,129.117133,2016-10-29 00:36:12.854504
15135410,95971669,Entire home/apt,Busan,Haeundae,5,5.0,4,1.0,36.0,,35.160424,129.151642,2016-10-29 00:36:10.194755
15201852,88101377,Entire home/apt,Busan,Busanjin,3,4.5,4,1.0,33.0,1.0,35.158756,129.065332,2016-10-29 00:36:07.349574
2151392,10980562,Private room,Busan,Saha,0,,2,1.0,52.0,1.0,35.100072,128.99229,2016-10-29 00:36:04.333410
14911858,92635759,Entire home/apt,Busan,Haeundae,0,,3,0.0,91.0,1.0,35.160321,129.189068,2016-10-29 00:35:56.266275
14764905,89805814,Private room,Busan,Haeundae,4,5.0,2,1.0,55.0,1.0,35.160828,129.170168,2016-10-29 00:35:51.332519
8392961,41775830,Private room,Incheon,Jung,10,4.5,2,1.0,60.0,1.0,35.09731,129.034376,2016-10-29 00:35:48.520364
15090325,95515706,Entire home/apt,Busan,Yeonje,3,3.5,2,1.0,44.0,1.0,35.184158,129.077841,2016-10-29 00:32:03.470609
1784800,4847698,Entire home/apt,Busan,Geumjeong,2,,2,1.0,41.0,1.0,35.266077,129.093303,2016-10-29 00:28:56.531368
12646970,24133629,Entire home/apt,Busan,Suyeong,2,,3,1.0,126.0,1.0,35.157998,129.116267,2016-10-29 00:24:30.130230
6107679,31688399,Shared room,Busan,Haeundae,3,4.5,4,1.0,27.0,1.0,35.165137,129.160555,2016-10-29 00:23:51.691766
11428750,60036816,Entire home/apt,Busan,Yeonje,50,5.0,4,0.0,25.0,1.0,35.175972,129.088486,2016-10-29 00:23:14.669230
13174976,13291035,Entire home/apt,Busan,Busanjin,13,5.0,6,1.0,67.0,1.0,35.155582,129.062978,2016-10-29 00:16:08.217423
15710403,101454830,Shared room,Busan,Haeundae,0,,16,1.0,11.0,,35.161791,129.164776,2016-10-29 00:12:31.235048
15183403,91595659,Shared room,Busan,Seo,0,,4,1.0,23.0,,35.077844,129.020225,2016-10-29 00:09:33.969956
15639033,9821264,Private room,Busan,Yeonje,0,,2,1.0,14.0,2.0,35.173271,129.07141,2016-10-29 00:09:20.000062
12192826,63842861,Entire home/apt,Busan,Suyeong,26,4.5,2,0.0,26.0,1.0,35.154802,129.113324,2016-10-29 00:09:17.004731
6038395,29669914,Private room,Busan,Haeundae,2,,1,1.0,40.0,1.0,35.162644,129.160048,2016-10-29 00:09:14.406367
13271193,59138856,Entire home/apt,Incheon,Jung,37,5.0,4,1.0,56.0,1.0,35.102815,129.037387,2016-10-29 00:08:58.258743
13793126,27922665,Entire home/apt,Busan,Suyeong,3,5.0,8,2.0,406.0,1.0,35.157237,129.120589,2016-10-29 00:08:50.256952
14676956,49000948,Entire home/apt,Busan,Busanjin,12,5.0,3,1.0,45.0,,35.158083,129.060609,2016-10-29 00:08:45.544743
9519557,49322340,Private room,Busan,Dong,5,4.0,1,1.0,32.0,1.0,35.116517,129.037719,2016-10-29 00:08:36.516600
15044007,91268823,Shared room,Busan,Suyeong,0,,2,1.0,36.0,1.0,35.155639,129.123284,2016-10-29 00:08:28.782636
13780828,76097728,Entire home/apt,Busan,Haeundae,12,4.5,3,1.0,46.0,1.0,35.157394,129.147033,2016-10-29 00:07:46.939489
9288955,48227260,Entire home/apt,Incheon,Jung,2,,8,2.0,21.0,1.0,35.098575,129.033459,2016-10-29 00:07:41.827819
9614289,39764794,Entire home/apt,Busan,Suyeong,47,4.5,3,1.0,36.0,1.0,35.15523,129.127025,2016-10-29 00:07:32.128642
15194186,36999051,Shared room,Busan,Yeonje,0,,6,1.0,21.0,1.0,35.187297,129.120423,2016-10-29 00:07:24.517190
14525323,16584496,Entire home/apt,Busan,Busanjin,1,,2,1.0,44.0,1.0,35.159093,129.061052,2016-10-29 00:07:12.829821
13996233,80158052,Private room,Busan,Haeundae,2,,2,1.0,63.0,,35.161361,129.173851,2016-10-29 00:07:02.722981
14405006,88262909,Entire home/apt,Busan,Haeundae,0,,5,2.0,46.0,2.0,35.161596,129.157153,2016-10-29 00:06:48.213212
7793048,39989776,Entire home/apt,Busan,Suyeong,129,5.0,3,1.0,45.0,1.0,35.168504,129.117199,2016-10-29 00:06:45.045964
3585764,18064716,Entire home/apt,Busan,Suyeong,10,4.5,3,1.0,108.0,1.0,35.167762,129.117202,2016-10-29 00:06:37.079598
14377314,76245261,Entire home/apt,Incheon,Jung,8,4.5,4,1.0,50.0,1.0,35.101525,129.037121,2016-10-29 00:06:27.731244
9451848,35113999,Private room,Busan,Haeundae,0,,3,1.0,73.0,1.0,35.163311,129.159533,2016-10-29 00:06:13.273901
14272522,38309473,Entire home/apt,Busan,Haeundae,18,4.5,4,1.0,49.0,1.0,35.157218,129.146123,2016-10-29 00:06:10.273799
8617769,27717424,Private room,Busan,Haeundae,59,5.0,1,1.0,32.0,1.0,35.160611,129.147328,2016-10-29 00:05:58.612776
13593827,6042448,Private room,Busan,Haeundae,11,4.5,4,1.0,65.0,1.0,35.162116,129.167374,2016-10-29 00:05:53.481751
13064818,72194898,Private room,Busan,Dongnae,0,,2,1.0,32.0,2.0,35.197777,129.1218,2016-10-29 00:05:22.173352
14499074,39188753,Entire home/apt,Busan,Dong,2,,5,2.0,43.0,1.0,35.113732,129.037051,2016-10-29 00:05:14.968794
13962211,80158052,Private room,Busan,Haeundae,4,5.0,2,1.0,57.0,1.0,35.162212,129.173829,2016-10-29 00:05:00.154696
15331871,36999051,Shared room,Busan,Yeonje,0,,6,1.0,21.0,1.0,35.187208,129.120589,2016-10-29 00:04:56.251835
13886209,80620455,Entire home/apt,Busan,Suyeong,1,,16,4.0,30.0,,35.155615,129.11961,2016-10-29 00:04:45.915177
11203144,58336177,Entire home/apt,Busan,Haeundae,98,5.0,3,0.0,56.0,1.0,35.156048,129.145592,2016-10-29 00:04:43.281969
8751191,11597332,Entire home/apt,Busan,Haeundae,74,5.0,6,0.0,54.0,,35.171017,129.175593,2016-10-29 00:04:24.138491
14995463,94556030,Entire home/apt,Busan,Haeundae,2,,4,2.0,91.0,1.0,35.165494,129.180887,2016-10-29 00:04:19.154379
12875217,70432580,Private room,Busan,Nam,0,,2,1.0,72.0,1.0,35.137909,129.101758,2016-10-29 00:03:53.973761
11579836,30174967,Shared room,Busan,Seo,12,4.5,4,1.0,68.0,1.0,35.108563,129.015804,2016-10-29 00:03:51.323532
5584273,13361964,Shared room,Busan,Haeundae,12,5.0,2,1.0,40.0,1.0,35.163288,129.162986,2016-10-29 00:03:39.323025
13928410,39898431,Entire home/apt,Busan,Suyeong,31,5.0,3,1.0,57.0,1.0,35.153415,129.118853,2016-10-29 00:03:01.595304
13369007,75533776,Private room,Busan,Geumjeong,3,5.0,4,1.0,41.0,15.0,35.232049,129.079435,2016-10-29 00:02:57.289749
8389917,43501581,Entire home/apt,Busan,Haeundae,10,5.0,12,3.0,316.0,1.0,35.158158,129.144858,2016-10-29 00:02:49.854843
14082715,84661558,Private room,Busan,Haeundae,2,,2,1.0,45.0,1.0,35.167902,129.186032,2016-10-29 00:02:45.192946
12744482,60036816,Entire home/apt,Busan,Yeonje,33,5.0,16,2.0,49.0,1.0,35.176344,129.087519,2016-10-29 00:02:41.753535
15150010,50865277,Private room,Busan,Nam,0,,2,1.0,18.0,1.0,35.140394,129.088408,2016-10-29 00:02:33.981738
6329726,17476409,Private room,Busan,Suyeong,54,5.0,1,1.0,31.0,1.0,35.143128,129.114944,2016-10-29 00:02:30.989650
14918258,93747388,Private room,Busan,Seo,0,,2,1.0,40.0,1.0,35.077905,129.020965,2016-10-29 00:01:57.874317
12865839,60843767,Entire home/apt,Busan,Haeundae,57,5.0,3,1.0,42.0,1.0,35.156893,129.146342,2016-10-29 00:01:54.117177
15025058,94854158,Entire home/apt,Busan,Haeundae,3,4.0,4,0.0,63.0,1.0,35.158922,129.154112,2016-10-29 00:01:27.365856
7974183,42083346,Private room,Busan,Sasang,23,5.0,3,1.0,31.0,1.0,35.156331,128.991106,2016-10-29 00:01:22.389031
8078465,35442568,Shared room,Incheon,Jung,27,4.5,4,1.0,13.0,1.0,35.102578,129.025717,2016-10-29 00:01:09.515613
15286708,36999051,Private room,Busan,Yeonje,2,,2,1.0,55.0,1.0,35.187342,129.121921,2016-10-29 00:01:05.048329
14969958,94130346,Entire home/apt,Busan,Suyeong,4,3.5,4,0.0,26.0,,35.154306,129.119803,2016-10-29 00:00:27.315232
15401054,87697970,Shared room,Busan,Busanjin,0,,1,1.0,11.0,1.0,35.149038,129.059852,2016-10-29 00:00:18.661141
8523705,27816774,Private room,Busan,Suyeong,0,,4,1.0,23.0,1.0,35.154945,129.117293,2016-10-29 00:00:13.178042
14269293,75166691,Entire home/apt,Incheon,Jung,7,5.0,4,1.0,49.0,1.0,35.101665,129.035719,2016-10-28 23:59:46.500584
10887769,11597332,Entire home/apt,Busan,Haeundae,53,5.0,6,1.0,54.0,,35.169847,129.175877,2016-10-28 23:59:43.294215
3148281,15546126,Private room,Busan,Suyeong,8,5.0,2,1.0,68.0,1.0,35.157158,129.134132,2016-10-28 23:59:25.379838
12800350,37305115,Entire home/apt,Busan,Haeundae,0,,6,1.0,180.0,1.0,35.162135,129.167023,2016-10-28 23:59:10.852101
14880933,52195564,Entire home/apt,Busan,Haeundae,13,5.0,6,1.0,67.0,1.0,35.169805,129.174955,2016-10-28 23:59:04.836405
8142210,31273436,Shared room,Busan,Haeundae,0,,8,1.0,27.0,1.0,35.172147,129.134594,2016-10-28 23:58:58.075058
10815115,47956362,Entire home/apt,Busan,Suyeong,13,5.0,2,0.0,35.0,,35.155325,129.122345,2016-10-28 23:58:38.169961
14492800,43758598,Entire home/apt,Busan,Busanjin,8,5.0,3,1.0,43.0,1.0,35.158724,129.057156,2016-10-28 23:58:34.896839
7994795,30230711,Entire home/apt,Busan,Haeundae,48,4.5,7,2.0,62.0,,35.161594,129.156884,2016-10-28 23:58:27.136606
11135528,39989776,Entire home/apt,Busan,Busanjin,52,5.0,4,0.0,40.0,1.0,35.146161,129.067863,2016-10-28 23:58:11.300851
10584680,54606338,Entire home/apt,Busan,Haeundae,35,5.0,2,0.0,45.0,,35.159115,129.151838,2016-10-28 23:57:53.914424
11741499,59819617,Entire home/apt,Busan,Yeonje,47,5.0,4,1.0,40.0,1.0,35.176984,129.074988,2016-10-28 23:57:50.606605
4436328,21660947,Entire home/apt,Busan,Yeonje,94,4.5,4,1.0,20.0,1.0,35.172852,129.098882,2016-10-28 23:57:46.427360
14452472,6042448,Private room,Busan,Haeundae,3,4.5,4,1.0,44.0,1.0,35.161467,129.166194,2016-10-28 23:57:29.086029
12839400,65909084,Private room,Busan,Suyeong,25,5.0,2,1.0,25.0,1.0,35.158767,129.125752,2016-10-28 23:57:11.330445
9616213,34079827,Private room,Busan,Suyeong,20,4.0,3,1.0,35.0,1.0,35.14721,129.111137,2016-10-28 23:57:00.199484
13625066,6042448,Private room,Busan,Haeundae,2,,10,1.0,54.0,1.0,35.16106,129.16482,2016-10-28 23:56:57.334750
14079903,84421174,Shared room,Busan,Haeundae,1,,4,1.0,22.0,1.0,35.159575,129.157767,2016-10-28 23:56:53.131232
14136335,76264026,Entire home/apt,Busan,Busanjin,17,5.0,4,1.0,42.0,1.0,35.15947,129.060474,2016-10-28 23:56:34.393205
8374742,14457506,Private room,Busan,Yeongdo,4,5.0,4,1.0,49.0,1.0,35.091358,129.056697,2016-10-28 23:56:31.738561
15592595,87697970,Private room,Busan,Busanjin,0,,1,1.0,11.0,1.0,35.147749,129.060638,2016-10-28 23:56:24.672775
7659132,15290728,Private room,Busan,Haeundae,13,5.0,2,1.0,40.0,1.0,35.177733,129.170374,2016-10-28 23:56:17.927281
14103483,81468215,Entire home/apt,Busan,Haeundae,15,5.0,4,2.0,113.0,1.0,35.156904,129.148474,2016-10-28 23:56:08.670685
12815320,69763730,Entire home/apt,Busan,Suyeong,41,5.0,2,1.0,31.0,1.0,35.151189,129.115789,2016-10-28 23:55:50.406838
9486835,49152492,Private room,Busan,Haeundae,14,5.0,2,1.0,40.0,2.0,35.168491,129.141224,2016-10-28 23:55:44.835248
13869452,63167905,Entire home/apt,Busan,Haeundae,0,,16,2.0,271.0,,35.161412,129.165288,2016-10-28 23:55:37.696891
2229683,11189002,Shared room,Incheon,Jung,0,,2,1.0,54.0,1.0,35.099457,129.035935,2016-10-28 23:55:19.891706
15117774,95801226,Private room,Busan,Haeundae,0,,5,1.0,45.0,1.0,35.158013,129.172226,2016-10-28 23:55:17.443865
11534013,48035627,Entire home/apt,Busan,Busanjin,45,5.0,5,0.0,45.0,1.0,35.149136,129.060249,2016-10-28 23:54:50.684656
11246315,47419130,Entire home/apt,Busan,Haeundae,25,5.0,9,3.0,144.0,1.0,35.159856,129.162036,2016-10-28 23:54:45.758720
14876431,93253200,Entire home/apt,Busan,Dong,10,5.0,6,2.0,40.0,2.0,35.114001,129.037253,2016-10-28 23:54:42.281872
11328827,45563975,Entire home/apt,Busan,Haeundae,6,4.5,16,3.0,163.0,1.0,35.171072,129.166583,2016-10-28 23:54:11.203422
3326995,16774140,Private room,Busan,Haeundae,0,,2,1.0,67.0,1.0,35.160953,129.174181,2016-10-28 23:54:07.902962
13944350,82974500,Entire home/apt,Busan,Haeundae,9,5.0,8,3.0,107.0,2.0,35.163143,129.18597,2016-10-28 23:53:53.989858
15117647,95800592,Private room,Busan,Haeundae,0,,2,1.0,45.0,2.0,35.170742,129.183349,2016-10-28 23:53:40.963983
14498939,39188753,Entire home/apt,Busan,Dong,9,4.0,5,2.0,43.0,1.0,35.114023,129.039385,2016-10-28 23:53:33.833334
14343127,47728128,Private room,Busan,Geumjeong,1,,2,1.0,27.0,1.0,35.267978,129.087475,2016-10-28 23:51:40.465175
8643338,35442568,Private room,Incheon,Jung,23,4.5,2,1.0,14.0,1.0,35.1004,129.026345,2016-10-28 23:51:21.574624
13559561,69963861,Entire home/apt,Busan,Haeundae,0,,14,4.0,235.0,1.0,35.157595,129.142735,2016-10-28 23:51:18.796775
11265268,51484882,Entire home/apt,Busan,Suyeong,16,3.5,2,0.0,31.0,1.0,35.155621,129.121077,2016-10-28 23:51:15.686841
7831730,35442568,Shared room,Incheon,Jung,6,5.0,16,1.0,13.0,1.0,35.100551,129.026848,2016-10-28 23:50:51.499567
10866225,56005569,Shared room,Incheon,Jung,0,,1,1.0,23.0,1.0,35.097395,129.029739,2016-10-28 23:50:34.866763
10908737,56538657,Private room,Busan,Haeundae,0,,4,1.0,72.0,1.0,35.159877,129.162123,2016-10-28 23:50:20.422601
15169574,93303963,Private room,Busan,Sasang,0,,3,1.0,62.0,1.0,35.153959,128.986819,2016-10-28 23:50:17.550740
13774557,68954390,Private room,Busan,Yeonje,1,,2,1.0,23.0,2.0,35.189617,129.106419,2016-10-28 23:49:58.233732
6517449,34079827,Private room,Busan,Suyeong,51,4.5,4,1.0,38.0,1.0,35.145826,129.112247,2016-10-28 23:49:48.976317
