room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
18460666,1463,127008478,Shared room,,Busan,Busan,Dongnae,0,0.0,6,1.0,,37.0,,2017-07-18 01:20:44.477736,35.216133,129.097465,0101000020E61000002670EB6E1E2360400E4B033FAA9B4140
4632628,1463,23166779,Shared room,,Busan,Busan,Suyeong,6,4.5,16,1.0,,38.0,,2017-07-18 01:20:44.467624,35.158111,129.123203,0101000020E61000009CF86A47F1236040A51133FB3C944140
5273377,1463,27201382,Shared room,,Busan,Incheon,Jung,12,4.5,6,1.0,,33.0,,2017-07-18 01:20:44.460954,35.097144,129.028921,0101000020E61000005DA5BBEBEC2060405680EF366F8C4140
8228786,1463,17860082,Shared room,,Busan,Busan,Haeundae,16,4.5,8,1.0,,26.0,,2017-07-18 01:20:43.487344,35.162079,129.161195,0101000020E6100000EBA86A8228256040272F3201BF944140
2616653,1463,13396423,Shared room,,Busan,Busan,Busanjin,29,5.0,4,1.0,,41.0,,2017-07-18 01:20:43.482865,35.148813,129.056204,0101000020E6100000F1BC546CCC2160401D1CEC4D0C934140
7075323,1463,37097721,Shared room,,Busan,Busan,Haeundae,51,4.5,16,1.0,,41.0,,2017-07-18 01:20:43.477758,35.164461,129.167221,0101000020E61000008BC6DADF59256040D63BDC0E0D954140
12157414,1463,4449162,Shared room,,Busan,Busan,Dong,4,4.5,4,1.0,,30.0,,2017-07-18 01:20:43.474792,35.110094,129.030533,0101000020E61000005C8E5720FA2060402FBE688F178E4140
18229595,1463,62045750,Shared room,,Busan,Busan,Dong,14,5.0,2,1.0,,41.0,,2017-07-18 01:20:43.472491,35.11655,129.042352,0101000020E610000072DD94F25A216040A52C431CEB8E4140
11680901,1463,62042346,Shared room,,Busan,Busan,Dong,21,5.0,8,1.0,,37.0,,2017-07-18 01:20:43.469617,35.116274,129.042176,0101000020E6100000A3957B815921604003B00111E28E4140
6603438,1463,809854,Shared room,,Busan,Busan,Dong,37,5.0,4,1.0,,37.0,,2017-07-18 01:20:43.467006,35.114227,129.036855,0101000020E6100000367689EA2D216040FCA886FD9E8E4140
19774615,1463,116359547,Shared room,,Busan,Busan,Suyeong,0,0.0,2,1.0,,32.0,,2017-07-18 01:20:43.448038,35.149539,129.112729,0101000020E6100000F209D9799B236040FF3C0D1824934140
18818705,1463,8145086,Shared room,,Busan,Busan,Haeundae,0,0.0,16,1.0,,406.0,,2017-07-18 01:20:42.539276,35.160366,129.160349,0101000020E610000048DE399421256040F7B182DF86944140
17866726,1463,42083346,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,206.0,,2017-07-18 01:20:40.175439,35.155492,129.144014,0101000020E610000051853FC39B24604013656F29E7934140
15345907,1463,97191944,Shared room,,Busan,Busan,Suyeong,0,0.0,10,1.0,,135.0,,2017-07-18 01:20:39.133883,35.163004,129.113772,0101000020E61000006B662D05A4236040008FA850DD944140
9933525,1463,50797935,Shared room,,Busan,Busan,Haeundae,1,0.0,11,1.0,,124.0,,2017-07-18 01:20:37.872089,35.159156,129.13919,0101000020E6100000C53D963E74246040297B4B395F944140
14819261,1463,92635759,Shared room,,Busan,Busan,Haeundae,1,0.0,3,1.0,,91.0,,2017-07-18 01:20:36.728994,35.162338,129.188509,0101000020E61000000EC0064408266040F372D87DC7944140
15401054,1463,87697970,Shared room,,Busan,Busan,Busanjin,1,0.0,1,1.0,,85.0,,2017-07-18 01:20:36.719286,35.149038,129.059852,0101000020E610000035D3BD4EEA2160403DEE5BAD13934140
5775516,1463,29672570,Shared room,,Busan,Busan,Sasang,0,0.0,10,1.0,,91.0,,2017-07-18 01:20:36.710353,35.165891,128.997923,0101000020E6100000A31D37FCEE1F6040B2D991EA3B954140
17951489,1463,113451924,Shared room,,Busan,Busan,Busanjin,0,0.0,6,1.0,,91.0,,2017-07-18 01:20:36.706985,35.14486,129.05901,0101000020E61000006284F068E3216040D13FC1C58A924140
18660480,1463,129681351,Shared room,,Busan,Incheon,Jung,2,0.0,4,1.0,,90.0,,2017-07-18 01:20:36.701695,35.104078,129.023231,0101000020E61000001C28F04EBE206040D61D8B6D528D4140
19816710,1463,31688399,Shared room,,Busan,Busan,Haeundae,0,0.0,3,1.0,,87.0,,2017-07-18 01:20:36.699011,35.163643,129.161216,0101000020E6100000F1F274AE28256040139CFA40F2944140
1376346,1463,6719858,Shared room,,Busan,Busan,Haeundae,1,0.0,3,1.0,,81.0,,2017-07-18 01:20:35.309409,35.16222,129.165683,0101000020E61000001A506F464D256040E960FD9FC3944140
13089189,1463,30174967,Shared room,,Busan,Busan,Seo,5,4.5,8,1.0,,72.0,,2017-07-18 01:20:35.305068,35.108364,129.017826,0101000020E610000098E0D4079220604029081EDFDE8D4140
11308954,1463,56005569,Shared room,,Busan,Incheon,Jung,0,0.0,3,1.0,,68.0,,2017-07-18 01:20:35.299574,35.099238,129.030585,0101000020E6100000F1D7648DFA2060409E42AED4B38C4140
17868959,1463,66542454,Shared room,,Busan,Incheon,Jung,2,0.0,4,1.0,,70.0,,2017-07-18 01:20:35.297423,35.094886,129.036759,0101000020E6100000ADDA35212D216040946C7539258C4140
9571777,1463,49552096,Shared room,,Busan,Busan,Dongnae,1,0.0,4,1.0,,77.0,,2017-07-18 01:20:35.293894,35.199032,129.093551,0101000020E610000042B0AA5EFE226040C26D6DE179994140
11579836,1463,30174967,Shared room,,Busan,Busan,Seo,14,4.5,8,1.0,,72.0,,2017-07-18 01:20:35.290654,35.108563,129.015804,0101000020E6100000ACE46377812060401F477364E58D4140
18045022,1463,124173489,Shared room,,Busan,Busan,Haeundae,1,0.0,4,1.0,,72.0,,2017-07-18 01:20:35.288269,35.164016,129.160685,0101000020E6100000A67EDE5424256040A702EE79FE944140
18766065,1463,4515932,Shared room,,Busan,Busan,Geumjeong,0,0.0,3,1.0,,68.0,,2017-07-18 01:20:35.284579,35.235705,129.085595,0101000020E610000070B6B931BD2260407940D9942B9E4140
11308952,1463,56005569,Shared room,,Busan,Incheon,Jung,0,0.0,2,1.0,,45.0,,2017-07-18 01:20:34.065025,35.097614,129.031013,0101000020E61000000798F90EFE206040DDD0949D7E8C4140
11308417,1463,56005569,Shared room,,Busan,Incheon,Jung,0,0.0,2,1.0,,41.0,,2017-07-18 01:20:34.056809,35.097063,129.031572,0101000020E6100000056F48A3022160406953758F6C8C4140
12369200,1463,66825641,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,45.0,,2017-07-18 01:20:34.054224,35.162722,129.162107,0101000020E61000007CEE04FB2F2560407C2B1213D4944140
11663062,1463,57341067,Shared room,,Busan,Busan,Suyeong,6,5.0,16,1.0,,45.0,,2017-07-18 01:20:34.051391,35.15029,129.11614,0101000020E61000003DB83B6BB72360403A75E5B33C934140
2229683,1463,11189002,Shared room,,Busan,Incheon,Jung,0,0.0,2,1.0,,54.0,,2017-07-18 01:20:34.049223,35.099457,129.035935,0101000020E61000000439286126216040DC2DC901BB8C4140
11308464,1463,56005569,Shared room,,Busan,Incheon,Jung,0,0.0,3,1.0,,62.0,,2017-07-18 01:20:34.046401,35.097539,129.03119,0101000020E6100000CBBE2B82FF206040D28A6F287C8C4140
5513366,1463,22874773,Shared room,,Busan,Busan,Seo,1,0.0,4,1.0,,47.0,,2017-07-18 01:20:34.044115,35.096944,129.010935,0101000020E6100000376C5B94592060408FC536A9688C4140
2229751,1463,11189002,Shared room,,Busan,Incheon,Jung,7,4.5,2,1.0,,56.0,,2017-07-18 01:20:34.041192,35.099374,129.035103,0101000020E6100000BA9F53901F2160404E098849B88C4140
17750122,1463,113451924,Shared room,,Busan,Busan,Busanjin,1,0.0,3,1.0,,55.0,,2017-07-18 01:20:34.035587,35.143445,129.059326,0101000020E6100000AEB9A3FFE52160402AE3DF675C924140
17657852,1463,120168380,Shared room,,Busan,Busan,Seo,1,0.0,5,1.0,,55.0,,2017-07-18 01:20:34.033096,35.098668,129.010299,0101000020E6100000CF85915E54206040B4942C27A18C4140
15490139,1463,95800966,Shared room,,Busan,Busan,Dongnae,2,0.0,2,1.0,,57.0,,2017-07-18 01:20:34.030567,35.202438,129.114323,0101000020E6100000C845B588A8236040DCBB067DE9994140
6107111,1463,31688399,Shared room,,Busan,Busan,Haeundae,3,5.0,2,1.0,,56.0,,2017-07-18 01:20:34.015356,35.163631,129.160784,0101000020E61000000BB77C24252560404FCE50DCF1944140
14189730,1463,84421174,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,22.0,,2017-07-18 01:20:32.607352,35.159972,129.15733,0101000020E6100000C095ECD8082560404B2366F679944140
14189595,1463,84421174,Shared room,,Busan,Busan,Haeundae,0,0.0,6,1.0,,22.0,,2017-07-18 01:20:32.604286,35.160324,129.157809,0101000020E610000076C075C50C256040C861307F85944140
14189291,1463,84421174,Shared room,,Busan,Busan,Haeundae,1,0.0,4,1.0,,26.0,,2017-07-18 01:20:32.602132,35.160213,129.157581,0101000020E6100000122F4FE70A25604070B20DDC81944140
14079524,1463,84421174,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,26.0,,2017-07-18 01:20:32.600090,35.159767,129.157384,0101000020E61000003D9D2B4A0925604072FDBB3E73944140
10927104,1463,56642159,Shared room,,Busan,Busan,Dongnae,0,0.0,1,1.0,,31.0,,2017-07-18 01:20:31.396595,35.211538,129.083382,0101000020E61000006762BA10AB2260403DEE5BAD139B4140
8142849,1463,31273436,Shared room,,Busan,Busan,Haeundae,2,0.0,4,1.0,,27.0,,2017-07-18 01:20:31.389943,35.172625,129.134331,0101000020E6100000D97A86704C2460406ABC749318964140
3320784,1463,15983815,Shared room,,Busan,Busan,Haeundae,0,0.0,6,1.0,,26.0,,2017-07-18 01:20:31.381638,35.162785,129.156874,0101000020E6100000F7729F1C05256040C2A38D23D6944140
3314451,1463,15983815,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,27.0,,2017-07-18 01:20:31.379414,35.163178,129.156851,0101000020E6100000096B63EC042560409EB64604E3944140
1375670,1463,6719858,Shared room,,Busan,Busan,Haeundae,2,0.0,6,1.0,,22.0,,2017-07-18 01:20:31.375762,35.161892,129.163905,0101000020E6100000D4D4B2B53E256040F5BD86E0B8944140
8142356,1463,31273436,Shared room,,Busan,Busan,Haeundae,0,0.0,8,1.0,,27.0,,2017-07-18 01:20:31.371552,35.171415,129.134185,0101000020E6100000A453573E4B2460409D853DEDF0954140
12368181,1463,66825641,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,20.0,,2017-07-18 01:20:31.366850,35.162396,129.165525,0101000020E610000074B515FB4B25604028806264C9944140
421816,1463,2002115,Shared room,,Busan,Busan,Haeundae,7,4.0,16,1.0,,23.0,,2017-07-18 01:20:31.364393,35.160548,129.15913,0101000020E6100000003ACC971725604017B83CD68C944140
1393697,1463,7534071,Shared room,,Busan,Busan,Haeundae,6,4.5,6,1.0,,22.0,,2017-07-18 01:20:31.362316,35.164555,129.160669,0101000020E6100000658F50332425604057B2632310954140
8142210,1463,31273436,Shared room,,Busan,Busan,Haeundae,0,0.0,8,1.0,,27.0,,2017-07-18 01:20:31.360260,35.172147,129.134594,0101000020E61000009C8713984E246040618DB3E908964140
5255302,1463,27201382,Shared room,,Busan,Incheon,Jung,19,4.0,6,1.0,,16.0,,2017-07-18 01:20:29.766113,35.098841,129.028701,0101000020E61000009A0B5C1EEB206040814067D2A68C4140
8142593,1463,31273436,Shared room,,Busan,Busan,Haeundae,2,0.0,6,1.0,,27.0,,2017-07-18 01:20:29.764000,35.172346,129.1345,0101000020E6100000FCA9F1D24D24604057CC086F0F964140
5148215,1463,11189002,Shared room,,Busan,Incheon,Jung,0,0.0,4,1.0,,25.0,,2017-07-18 01:20:29.758546,35.100853,129.034565,0101000020E6100000C2120F281B2160400C5A48C0E88C4140
10866225,1463,56005569,Shared room,,Busan,Incheon,Jung,0,0.0,1,1.0,,22.0,,2017-07-18 01:20:29.756404,35.097395,129.029739,0101000020E61000004E0D349FF32060409FE57970778C4140
8142467,1463,31273436,Shared room,,Busan,Busan,Haeundae,1,0.0,6,1.0,,27.0,,2017-07-18 01:20:29.754149,35.171343,129.133152,0101000020E6100000B4ACFBC74224604003B34291EE954140
4288922,1463,8180419,Shared room,,Busan,Busan,Busanjin,95,4.5,2,1.0,,15.0,,2017-07-18 01:20:29.749405,35.150549,129.0569,0101000020E61000008FE4F21FD221604006B98B3045934140
12233797,1463,62329778,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,21.0,,2017-07-18 01:20:29.746464,35.163784,129.158562,0101000020E61000006D8C9DF012256040D5CDC5DFF6944140
8142756,1463,31273436,Shared room,,Busan,Busan,Haeundae,7,4.5,4,1.0,,27.0,,2017-07-18 01:20:29.743938,35.171143,129.132625,0101000020E610000039B4C8763E2460403CF88903E8954140
8142094,1463,31273436,Shared room,,Busan,Busan,Haeundae,3,4.0,8,1.0,,27.0,,2017-07-18 01:20:29.739491,35.170616,129.134628,0101000020E6100000072461DF4E2460405116BEBED6954140
1724296,1463,9048344,Shared room,,Busan,Busan,Haeundae,0,0.0,8,1.0,,19.0,,2017-07-18 01:20:29.734125,35.161297,129.158537,0101000020E610000097C62FBC12256040B1F84D61A5944140
8142806,1463,31273436,Shared room,,Busan,Busan,Haeundae,7,4.0,4,1.0,,27.0,,2017-07-18 01:20:29.730068,35.171222,129.13436,0101000020E61000007FBC57AD4C246040882D3D9AEA954140
13769662,1463,77586197,Shared room,,Busan,Busan,Haeundae,0,0.0,4,1.0,,27.0,,2017-07-18 01:20:29.724881,35.159848,129.152929,0101000020E610000085B35BCBE42460405E2A36E675944140
10866219,1463,56005569,Shared room,,Busan,Incheon,Jung,1,0.0,1,1.0,,21.0,,2017-07-18 01:20:28.394999,35.098888,129.031733,0101000020E610000087A6ECF403216040C2FBAA5CA88C4140
8142519,1463,31273436,Shared room,,Busan,Busan,Haeundae,2,0.0,6,1.0,,27.0,,2017-07-18 01:20:28.392952,35.171502,129.132665,0101000020E61000005D8AABCA3E2460406B990CC7F3954140
11287189,1463,56005569,Shared room,,Busan,Incheon,Jung,1,0.0,1,1.0,,21.0,,2017-07-18 01:20:28.386692,35.098294,129.02975,0101000020E6100000CBA145B6F32060404FB2D5E5948C4140
1723205,1463,9048344,Shared room,,Busan,Busan,Haeundae,2,0.0,6,1.0,,20.0,,2017-07-18 01:20:28.383742,35.16102,129.159688,0101000020E61000000932022A1C2560403F00A94D9C944140
8142413,1463,31273436,Shared room,,Busan,Busan,Haeundae,5,4.5,8,1.0,,27.0,,2017-07-18 01:20:28.379755,35.171945,129.133417,0101000020E61000006077BAF344246040F9DA334B02964140
12158100,1463,4449162,Shared room,,Busan,Busan,Dong,2,0.0,6,1.0,,19.0,,2017-07-18 01:20:28.377619,35.110131,129.030239,0101000020E61000000A82C7B7F72060404DA3C9C5188E4140
1393695,1463,7534071,Shared room,,Busan,Busan,Haeundae,1,0.0,4,1.0,,25.0,,2017-07-18 01:20:28.373850,35.164003,129.161025,0101000020E6100000D49AE61D2725604013B9E00CFE944140
3275076,1463,16556880,Shared room,,Busan,Busan,Suyeong,27,5.0,3,1.0,,22.0,,2017-07-18 01:20:28.371497,35.157243,129.115062,0101000020E610000065E08096AE2360403143E38920944140
8141565,1463,31273436,Shared room,,Busan,Busan,Haeundae,2,0.0,8,1.0,,27.0,,2017-07-18 01:20:28.365460,35.171278,129.134386,0101000020E61000004A61DEE34C2460401C430070EC954140
1393696,1463,7534071,Shared room,,Busan,Busan,Haeundae,1,0.0,6,1.0,,22.0,,2017-07-18 01:20:28.363294,35.164786,129.160706,0101000020E6100000ACC8E88024256040596B28B517954140
2229421,1463,11189002,Shared room,,Busan,Incheon,Jung,6,4.5,8,1.0,,25.0,,2017-07-18 01:20:26.673190,35.098285,129.035867,0101000020E61000002E008DD225216040FB57569A948C4140
401106,1463,2002115,Shared room,,Busan,Busan,Haeundae,36,4.5,16,1.0,,27.0,,2017-07-18 01:20:26.671147,35.161623,129.159155,0101000020E6100000D6FF39CC1725604005A4FD0FB0944140
5233835,1463,27086135,Shared room,,Busan,Busan,Haeundae,11,4.5,12,1.0,,16.0,,2017-07-18 01:20:26.668921,35.163034,129.161044,0101000020E6100000F226BF45272560406B11514CDE944140
6067130,1463,6906561,Shared room,,Busan,Busan,Dong,9,4.0,8,1.0,,19.0,,2017-07-18 01:20:26.665688,35.120138,129.040146,0101000020E610000016A243E048216040E08096AE608F4140
15194048,1463,36999051,Shared room,,Busan,Busan,Yeonje,2,0.0,4,1.0,,23.0,,2017-07-18 01:20:26.662931,35.188219,129.120354,0101000020E61000002BBEA1F0D92360402FBE688F17984140
1756814,1463,4218964,Shared room,,Busan,Busan,Haeundae,8,4.0,8,1.0,,18.0,,2017-07-18 01:20:26.659632,35.161301,129.166392,0101000020E61000001DCA501553256040F3E7DB82A5944140
6281660,1463,32576225,Shared room,,Busan,Incheon,Jung,1,0.0,1,1.0,,20.0,,2017-07-18 01:20:26.656084,35.096151,129.030229,0101000020E610000081CCCEA2F7206040253D0CAD4E8C4140
15260870,1463,96370154,Shared room,,Busan,Incheon,Jung,1,0.0,8,1.0,,20.0,,2017-07-18 01:20:26.648768,35.098973,129.038114,0101000020E6100000A2F0D93A38216040F017B325AB8C4140
18436174,1463,32576225,Shared room,,Busan,Incheon,Jung,1,0.0,1,1.0,,20.0,,2017-07-18 01:20:26.646114,35.096626,129.030446,0101000020E610000069C9E369F9206040BEF8A23D5E8C4140
15426107,1463,86844079,Shared room,,Busan,Busan,Suyeong,2,0.0,6,1.0,,19.0,,2017-07-18 01:20:26.641531,35.16832,129.117133,0101000020E61000000989B48DBF236040A1A17F828B954140
6108085,1463,31688399,Shared room,,Busan,Busan,Haeundae,3,4.5,6,1.0,,33.0,,2017-07-18 01:20:26.639328,35.165215,129.159601,0101000020E6100000166D8E731B25604082E7DEC325954140
15117738,1463,95800966,Shared room,,Busan,Busan,Dongnae,0,0.0,3,1.0,,28.0,,2017-07-18 01:20:26.631348,35.203765,129.115111,0101000020E61000001E8D43FDAE236040E388B5F8149A4140
401105,1463,2002115,Shared room,,Busan,Busan,Haeundae,16,4.0,16,1.0,,25.0,,2017-07-18 01:20:26.627647,35.1615,129.158183,0101000020E61000001079CBD50F256040E9263108AC944140
6108019,1463,31688399,Shared room,,Busan,Busan,Haeundae,5,5.0,6,1.0,,33.0,,2017-07-18 01:20:26.624929,35.163251,129.161149,0101000020E61000000F99F221282560400805A568E5944140
5233846,1463,27086135,Shared room,,Busan,Busan,Haeundae,33,4.5,10,1.0,,14.0,,2017-07-18 01:20:26.622370,35.164279,129.161308,0101000020E6100000A912656F29256040B535221807954140
8142633,1463,31273436,Shared room,,Busan,Busan,Haeundae,2,0.0,6,1.0,,27.0,,2017-07-18 01:20:26.619981,35.171171,129.133404,0101000020E6100000FB2477D84424604006836BEEE8954140
18815776,1463,131008326,Shared room,,Busan,Busan,Yeongdo,1,0.0,4,1.0,,11.0,,2017-07-18 01:20:25.506131,35.073535,129.07557,0101000020E6100000E1D1C6116B226040410E4A9869894140
11287306,1463,56005569,Shared room,,Busan,Incheon,Jung,1,0.0,1,1.0,,21.0,,2017-07-18 01:20:25.503975,35.098833,129.029993,0101000020E61000007C43E1B3F5206040FE614B8FA68C4140
14267157,1463,32576225,Shared room,,Busan,Incheon,Jung,2,0.0,1,1.0,,18.0,,2017-07-18 01:20:25.501189,35.096476,129.030387,0101000020E6100000276728EEF8206040A96C5853598C4140
14405674,1463,33406345,Shared room,,Busan,Incheon,Jung,1,0.0,4,1.0,,21.0,,2017-07-18 01:20:25.498078,35.101884,129.036204,0101000020E6100000807F4A95282160402AFEEF880A8D4140
19233116,1463,87697970,Shared room,,Busan,Busan,Busanjin,0,0.0,1,1.0,,13.0,,2017-07-18 01:20:25.493711,35.149459,129.059628,0101000020E6100000A1BDFA78E8216040E38BF67821934140
15194186,1463,36999051,Shared room,,Busan,Busan,Yeonje,2,0.0,6,1.0,,20.0,,2017-07-18 01:20:25.491028,35.187297,129.120423,0101000020E6100000F5D55581DA236040C8D11C59F9974140
15866761,1463,66048723,Shared room,,Busan,Busan,Dong,0,0.0,1,1.0,,19.0,,2017-07-18 01:20:25.488139,35.113964,129.039956,0101000020E6100000ED28CE5147216040EF75525F968E4140
