room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
6039770,1211,809854,Shared room,,Busan,Busan,Dong,15,5.0,4,1.0,,21.0,,2017-05-10 12:16:34.192370,35.113696,129.036956,0101000020E6100000836C59BE2E216040CFD72C978D8E4140
13832943,1211,35442568,Shared room,,Busan,Incheon,Jung,16,4.5,16,1.0,,13.0,,2017-05-10 12:16:34.184473,35.100754,129.026,0101000020E610000046B6F3FDD42060407978CF81E58C4140
15956377,1211,101454830,Shared room,,Busan,Busan,Haeundae,9,4.5,2,1.0,,11.0,,2017-05-10 12:16:34.181479,35.161855,129.166116,0101000020E6100000F46A80D250256040D8D825AAB7944140
14271943,1211,86797667,Shared room,,Busan,Busan,Suyeong,1,0.0,1,1.0,,24.0,,2017-05-10 12:16:34.179100,35.156604,129.126849,0101000020E6100000F850A2250F2460401E3691990B944140
15134878,1211,36999051,Shared room,,Busan,Busan,Yeonje,2,0.0,4,1.0,,20.0,,2017-05-10 12:16:34.176668,35.186979,129.122114,0101000020E6100000488C9E5BE8236040F70489EDEE974140
8247412,1211,17860082,Shared room,,Busan,Busan,Haeundae,18,4.5,4,1.0,,15.0,,2017-05-10 12:16:34.172119,35.162503,129.161374,0101000020E6100000978DCEF9292560403E40F7E5CC944140
15993276,1211,57705004,Shared room,,Busan,Busan,Yeonje,2,0.0,6,1.0,,18.0,,2017-05-10 12:16:34.169772,35.187513,129.07936,0101000020E61000008A93FB1D8A22604095490D6D00984140
8142707,1211,31273436,Shared room,,Busan,Busan,Haeundae,8,4.0,4,1.0,,27.0,,2017-05-10 12:16:34.167355,35.17142,129.134118,0101000020E6100000C2F9D4B14A246040AEF02E17F1954140
15401144,1211,87697970,Shared room,,Busan,Busan,Busanjin,2,0.0,1,1.0,,10.0,,2017-05-10 12:16:34.165101,35.149149,129.05979,0101000020E610000017D4B7CCE9216040959D7E5017934140
8077448,1211,35442568,Shared room,,Busan,Incheon,Jung,18,4.5,16,1.0,,16.0,,2017-05-10 12:16:34.161986,35.102558,129.025597,0101000020E610000006BCCCB0D1206040BAF8DB9E208D4140
1543309,1211,8180419,Shared room,,Busan,Busan,Busanjin,152,4.5,6,1.0,,15.0,,2017-05-10 12:16:34.158874,35.149015,129.058371,0101000020E61000001D01DC2CDE21604085CE6BEC12934140
14413934,1211,47728128,Shared room,,Busan,Busan,Geumjeong,1,0.0,1,1.0,,23.0,,2017-05-10 12:16:34.153710,35.265979,129.086419,0101000020E61000001958C7F1C32260401E3691990BA24140
15916273,1211,91268823,Shared room,,Busan,Busan,Suyeong,1,0.0,1,1.0,,10.0,,2017-05-10 12:16:34.150431,35.154062,129.124845,0101000020E61000003602F1BAFE23604037C7B94DB8934140
2616744,1211,13396423,Shared room,,Busan,Busan,Busanjin,17,5.0,5,1.0,,19.0,,2017-05-10 12:16:34.147863,35.147328,129.057055,0101000020E610000058E20165D32160407EE4D6A4DB924140
14285571,1211,86797667,Shared room,,Busan,Busan,Suyeong,0,0.0,1,1.0,,24.0,,2017-05-10 12:16:34.145291,35.156404,129.125417,0101000020E6100000992B836A03246040577BD80B05944140
9321287,1211,48319394,Shared room,,Busan,Busan,Dong,3,4.5,4,1.0,,16.0,,2017-05-10 12:16:34.140896,35.117957,129.040633,0101000020E61000006EC493DD4C216040C9AA0837198F4140
2256699,1211,11524294,Shared room,,Busan,Busan,Haeundae,20,5.0,16,1.0,,31.0,,2017-05-10 12:16:32.163867,35.16065,129.158989,0101000020E61000008F6D1970162560401B0DE02D90944140
11680010,1211,62042346,Shared room,,Busan,Busan,Dong,2,0.0,4,1.0,,21.0,,2017-05-10 12:16:32.160229,35.116752,129.040965,0101000020E6100000FBE8D4954F2160400DDFC2BAF18E4140
15990891,1211,57705004,Shared room,,Busan,Busan,Yeonje,6,5.0,8,1.0,,18.0,,2017-05-10 12:16:32.156628,35.187281,129.079764,0101000020E6100000BE6C3B6D8D226040C214E5D2F8974140
8142806,1211,31273436,Shared room,,Busan,Busan,Haeundae,7,4.0,4,1.0,,27.0,,2017-05-10 12:16:32.152253,35.171222,129.13436,0101000020E61000007FBC57AD4C246040882D3D9AEA954140
15131671,1211,36999051,Shared room,,Busan,Busan,Yeonje,1,0.0,6,1.0,,21.0,,2017-05-10 12:16:32.148267,35.188534,129.121838,0101000020E61000001F2DCE18E62360408F17D2E121984140
8213407,1211,17860082,Shared room,,Busan,Busan,Haeundae,12,4.5,8,1.0,,10.0,,2017-05-10 12:16:32.145883,35.160876,129.161454,0101000020E6100000DE3994A12A2560400C5BB39597944140
15710403,1211,101454830,Shared room,,Busan,Busan,Haeundae,18,4.5,2,1.0,,11.0,,2017-05-10 12:16:32.142701,35.161791,129.164776,0101000020E61000004D6551D845256040C1E44691B5944140
15400884,1211,87697970,Shared room,,Busan,Busan,Busanjin,3,4.5,1,1.0,,11.0,,2017-05-10 12:16:32.139136,35.147389,129.059332,0101000020E610000067F3380CE621604023658BA4DD924140
5233846,1211,27086135,Shared room,,Busan,Busan,Haeundae,33,4.5,10,1.0,,14.0,,2017-05-10 12:16:32.136240,35.164279,129.161308,0101000020E6100000A912656F29256040B535221807954140
5255302,1211,27201382,Shared room,,Busan,Incheon,Jung,19,4.0,6,1.0,,16.0,,2017-05-10 12:16:32.132507,35.098841,129.028701,0101000020E61000009A0B5C1EEB206040814067D2A68C4140
7907046,1211,35442568,Shared room,,Busan,Incheon,Jung,69,4.5,16,1.0,,13.0,,2017-05-10 12:16:32.129588,35.100393,129.025964,0101000020E6100000F25B74B2D4206040A8DF85ADD98C4140
18619027,1211,129344350,Shared room,,Busan,Busan,Haeundae,0,0.0,8,1.0,,16.0,,2017-05-10 12:16:32.123325,35.158637,129.173955,0101000020E6100000397F130A91256040C0779B374E944140
10099617,1211,45961128,Shared room,,Busan,Busan,Dong,1,0.0,2,1.0,,21.0,,2017-05-10 12:16:30.496861,35.114223,129.023102,0101000020E61000001CCF6740BD206040BBB9F8DB9E8E4140
11286504,1211,57341067,Shared room,,Busan,Busan,Suyeong,14,4.5,16,1.0,,20.0,,2017-05-10 12:16:30.491820,35.151002,129.116085,0101000020E6100000CCD1E3F7B6236040B7D0950854934140
15490139,1211,95800966,Shared room,,Busan,Busan,Dongnae,1,0.0,2,1.0,,28.0,,2017-05-10 12:16:30.488907,35.202438,129.114323,0101000020E6100000C845B588A8236040DCBB067DE9994140
18460666,1211,127008478,Shared room,,Busan,Busan,Dongnae,0,0.0,6,1.0,,20.0,,2017-05-10 12:16:30.483768,35.216133,129.097465,0101000020E61000002670EB6E1E2360400E4B033FAA9B4140
14258918,1211,86844079,Shared room,,Busan,Busan,Suyeong,14,5.0,2,1.0,,19.0,,2017-05-10 12:16:30.479723,35.168739,129.11759,0101000020E6100000C68A1A4CC3236040A647533D99954140
14167319,1211,66048723,Shared room,,Busan,Busan,Dong,7,4.5,1,1.0,,13.0,,2017-05-10 12:16:30.476527,35.115076,129.039699,0101000020E6100000E355D63645216040FA4674CFBA8E4140
9321001,1211,48319394,Shared room,,Busan,Busan,Dong,16,4.5,6,1.0,,13.0,,2017-05-10 12:16:30.474511,35.118678,129.042491,0101000020E6100000FBEB15165C2160409A6038D7308F4140
2256678,1211,11524294,Shared room,,Busan,Busan,Haeundae,16,4.5,16,1.0,,31.0,,2017-05-10 12:16:30.471595,35.161416,129.160531,0101000020E6100000D05FE811232560408C868C47A9944140
17848601,1211,78088699,Shared room,,Busan,Busan,Suyeong,3,5.0,6,1.0,,15.0,,2017-05-10 12:16:30.469170,35.1527,129.11109,0101000020E6100000349D9D0C8E236040B30C71AC8B934140
14285651,1211,86797667,Shared room,,Busan,Busan,Suyeong,2,0.0,1,1.0,,23.0,,2017-05-10 12:16:30.466657,35.156427,129.125496,0101000020E6100000ECF82F10042460400F9BC8CC05944140
7075323,1211,37097721,Shared room,,Busan,Busan,Haeundae,43,4.5,16,1.0,,19.0,,2017-05-10 12:16:30.464091,35.164461,129.167221,0101000020E61000008BC6DADF59256040D63BDC0E0D954140
12158095,1211,4449162,Shared room,,Busan,Busan,Dong,6,4.5,2,1.0,,27.0,,2017-05-10 12:16:30.461767,35.112342,129.030187,0101000020E61000007638BA4AF7206040CEFBFF38618E4140
15348036,1211,809854,Shared room,,Busan,Busan,Dong,12,4.5,1,1.0,,21.0,,2017-05-10 12:16:30.459133,35.112487,129.036679,0101000020E6100000662E70792C216040D21C59F9658E4140
18229595,1211,62045750,Shared room,,Busan,Busan,Dong,5,4.5,2,1.0,,21.0,,2017-05-10 12:16:30.456725,35.11655,129.042352,0101000020E610000072DD94F25A216040A52C431CEB8E4140
15792387,1211,36999051,Shared room,,Busan,Busan,Yeonje,0,0.0,6,1.0,,21.0,,2017-05-10 12:16:30.454472,35.188201,129.122133,0101000020E610000065187783E823604089096AF816984140
13527616,1211,47728128,Shared room,,Busan,Busan,Geumjeong,30,5.0,3,1.0,,23.0,,2017-05-10 12:16:30.451685,35.26618,129.085869,0101000020E6100000B0575870BF226040B56CAD2F12A24140
