room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14189595,84421174,Shared room,Busan,Haeundae,0,0.0,6,1.0,52.0,,35.160324,129.157809,2017-03-25 04:10:17.080860
12368181,66825641,Shared room,Busan,Haeundae,0,0.0,4,1.0,48.0,,35.162396,129.165525,2017-03-25 04:10:17.072818
15345907,97191944,Shared room,Busan,Suyeong,0,0.0,10,1.0,138.0,,35.163004,129.113772,2017-03-25 04:09:59.965387
11288043,56005569,Shared room,Incheon,Jung,0,0.0,6,1.0,127.0,,35.097378,129.031418,2017-03-25 04:09:59.962986
11308618,56005569,Shared room,Incheon,Jung,0,0.0,5,1.0,106.0,,35.097576,129.030625,2017-03-25 04:09:59.009757
9933525,50797935,Shared room,Busan,Haeundae,1,0.0,11,1.0,124.0,,35.159156,129.13919,2017-03-25 04:09:59.006798
12801007,37375487,Shared room,Busan,Haeundae,5,5.0,4,1.0,119.0,,35.161726,129.165825,2017-03-25 04:09:59.003206
9598022,47081864,Shared room,Busan,Suyeong,0,0.0,6,1.0,92.0,,35.157249,129.126929,2017-03-25 04:09:58.574784
11308615,56005569,Shared room,Incheon,Jung,0,0.0,4,1.0,84.0,,35.097436,129.029837,2017-03-25 04:09:58.572424
13951920,63591978,Shared room,Busan,Seo,0,0.0,6,1.0,91.0,,35.096252,129.009705,2017-03-25 04:09:58.569265
9597804,47081864,Shared room,Busan,Suyeong,0,0.0,6,1.0,92.0,,35.156629,129.128441,2017-03-25 04:09:58.567015
11287983,56005569,Shared room,Incheon,Jung,0,0.0,4,1.0,92.0,,35.099139,129.029693,2017-03-25 04:09:58.564390
5775516,29672570,Shared room,Busan,Sasang,0,0.0,10,1.0,92.0,,35.165891,128.997923,2017-03-25 04:09:58.561038
1376346,6719858,Shared room,Busan,Haeundae,1,0.0,3,1.0,82.0,,35.16222,129.165683,2017-03-25 04:09:57.277321
11308464,56005569,Shared room,Incheon,Jung,0,0.0,3,1.0,64.0,,35.097539,129.03119,2017-03-25 04:09:57.275093
11579836,30174967,Shared room,Busan,Seo,12,4.5,8,1.0,73.0,,35.108563,129.015804,2017-03-25 04:09:57.268646
11308954,56005569,Shared room,Incheon,Jung,0,0.0,3,1.0,69.0,,35.099238,129.030585,2017-03-25 04:09:57.266503
13089189,30174967,Shared room,Busan,Seo,5,4.5,8,1.0,73.0,,35.108364,129.017826,2017-03-25 04:09:57.263799
9571777,49552096,Shared room,Busan,Dongnae,1,0.0,4,1.0,77.0,,35.199032,129.093551,2017-03-25 04:09:57.260242
16986996,113733071,Shared room,Busan,Seo,0,0.0,16,1.0,60.0,,35.080148,129.021985,2017-03-25 04:09:55.939993
2229683,11189002,Shared room,Incheon,Jung,0,0.0,2,1.0,55.0,,35.099457,129.035935,2017-03-25 04:09:55.935802
12369200,66825641,Shared room,Busan,Haeundae,0,0.0,4,1.0,46.0,,35.162722,129.162107,2017-03-25 04:09:55.932703
11308952,56005569,Shared room,Incheon,Jung,0,0.0,2,1.0,46.0,,35.097614,129.031013,2017-03-25 04:09:55.928773
11663062,57341067,Shared room,Busan,Suyeong,4,4.5,16,1.0,46.0,,35.15029,129.11614,2017-03-25 04:09:55.926534
5513366,22874773,Shared room,Busan,Seo,0,0.0,4,1.0,47.0,,35.097425,129.011332,2017-03-25 04:09:55.922409
11308417,56005569,Shared room,Incheon,Jung,0,0.0,2,1.0,42.0,,35.097063,129.031572,2017-03-25 04:09:55.918480
2229751,11189002,Shared room,Incheon,Jung,7,4.5,2,1.0,57.0,,35.099374,129.035103,2017-03-25 04:09:55.916049
5584273,13361964,Shared room,Busan,Haeundae,13,5.0,2,1.0,53.0,,35.163288,129.162986,2017-03-25 04:09:55.911335
6107111,31688399,Shared room,Busan,Haeundae,2,0.0,2,1.0,57.0,,35.163631,129.160784,2017-03-25 04:09:55.905026
