room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8289017,24482351,Entire home/apt,,Mid-Cambridge,9,4.5,2,1.0,115.0,1.0,42.373053,-71.107257,2016-09-30 06:49:03.203956
22684,87398,Entire home/apt,,West Cambridge,2,,4,2.0,299.0,1.0,42.373663,-71.122299,2016-09-30 06:48:44.708268
190784,921752,Private room,,East Cambridge,142,5.0,1,1.0,95.0,3.0,42.366909,-71.082515,2016-09-30 06:48:40.856111
12038379,1260886,Entire home/apt,,Neighborhood Nine,9,5.0,4,2.0,190.0,2.0,42.385747,-71.131897,2016-09-30 06:48:34.140080
3391826,17028791,Private room,,West Cambridge,10,4.0,1,1.0,69.0,4.0,42.383263,-71.138262,2016-09-30 06:48:07.700749
56083,53093,Private room,,Mid-Cambridge,106,4.0,2,1.0,110.0,2.0,42.367814,-71.10325,2016-09-30 06:48:04.693434
13653574,52660264,Entire home/apt,,Cambridgeport,2,,2,1.0,180.0,7.0,42.359018,-71.101962,2016-09-30 06:48:00.783673
1347081,2356643,Private room,,Cambridge Highlands,3,4.0,2,1.0,51.0,3.0,42.391295,-71.156795,2016-09-30 06:47:24.937839
13458330,2020278,Private room,,Neighborhood Nine,1,,1,1.0,70.0,3.0,42.381385,-71.121396,2016-09-30 06:46:42.440051
4751209,17028791,Entire home/apt,,West Cambridge,18,4.0,3,1.0,155.0,1.0,42.381502,-71.13807,2016-09-30 06:45:39.985133
9541357,15790379,Entire home/apt,,Area 2/MIT,17,5.0,4,2.0,209.0,1.0,42.363625,-71.086616,2016-09-30 06:45:31.385319
8496215,40543249,Entire home/apt,,Cambridgeport,1,,8,3.0,197.0,2.0,42.360391,-71.107825,2016-09-30 06:45:23.122610
10031324,40397173,Entire home/apt,,Neighborhood Nine,3,5.0,2,1.0,120.0,3.0,42.384169,-71.121748,2016-09-30 06:45:00.389120
14916115,30326382,Entire home/apt,,Neighborhood Nine,2,,2,0.0,122.0,1.0,42.38474,-71.121052,2016-09-30 06:44:29.378360
14759316,51079261,Private room,,Area Four,1,,2,1.0,120.0,1.0,42.362518,-71.098652,2016-09-30 06:44:22.816628
10152514,51079261,Private room,,North Cambridge,0,,1,1.0,115.0,1.0,42.392695,-71.126882,2016-09-30 06:43:36.545969
13094128,72700740,Private room,,Wellington-Harrington,4,4.0,1,1.0,75.0,1.0,42.37301,-71.087876,2016-09-30 06:43:15.099511
2250310,4265542,Entire home/apt,,Mid-Cambridge,31,4.5,3,1.0,152.0,1.0,42.369813,-71.105742,2016-09-30 06:43:09.088947
6106691,8824696,Entire home/apt,,West Cambridge,43,4.5,6,2.0,245.0,,42.382889,-71.133127,2016-09-30 06:43:04.683925
1641058,8712887,Private room,,Mid-Cambridge,31,4.5,1,1.0,90.0,2.0,42.368974,-71.106872,2016-09-30 06:42:36.335526
12804334,69775676,Entire home/apt,,Neighborhood Nine,1,,2,1.0,70.0,10.0,42.378733,-71.123067,2016-09-30 06:42:32.400082
6385186,22200553,Entire home/apt,,Neighborhood Nine,29,4.5,3,1.0,162.0,2.0,42.378438,-71.123526,2016-09-30 06:42:26.670270
12872670,39331299,Private room,,Cambridgeport,0,,1,1.0,55.0,14.0,42.363104,-71.101981,2016-09-30 06:42:14.348192
5742164,2183703,Entire home/apt,,North Cambridge,2,,6,3.0,248.0,2.0,42.396703,-71.136877,2016-09-30 06:41:55.755432
11558272,6331373,Private room,,Cambridgeport,21,4.5,2,1.0,76.0,1.0,42.36312,-71.107503,2016-09-30 06:41:49.634326
3652550,1461240,Entire home/apt,,Neighborhood Nine,9,5.0,3,2.0,185.0,1.0,42.387034,-71.125867,2016-09-30 06:41:43.550979
13140934,73247487,Private room,,Area Four,4,5.0,1,1.0,70.0,14.0,42.366082,-71.098172,2016-09-30 06:41:29.227596
14340231,31620925,Private room,,Riverside,5,4.5,2,1.0,120.0,1.0,42.367234,-71.106858,2016-09-30 06:40:40.177497
8089699,15742717,Entire home/apt,,Riverside,3,4.5,4,2.0,125.0,4.0,42.365937,-71.108599,2016-09-30 06:40:38.008200
13491165,20371406,Private room,,Mid-Cambridge,2,,1,1.0,85.0,1.0,42.377345,-71.108876,2016-09-30 06:40:03.585710
10547872,53832059,Private room,,Neighborhood Nine,1,,1,1.0,40.0,1.0,42.382342,-71.120804,2016-09-30 06:39:52.273386
7398177,38762329,Entire home/apt,,Riverside,0,,3,2.0,170.0,1.0,42.368348,-71.1114,2016-09-30 06:39:46.820630
3687366,4883481,Entire home/apt,,Neighborhood Nine,39,4.5,2,1.0,148.0,3.0,42.380194,-71.12662,2016-09-30 06:39:13.811651
10918238,51079261,Entire home/apt,,Area Four,15,4.5,5,3.0,325.0,1.0,42.362158,-71.097884,2016-09-30 06:38:13.293492
6434394,24415419,Entire home/apt,,Area Four,100,4.0,10,2.0,249.0,1.0,42.368139,-71.098901,2016-09-30 06:38:00.339077
4232840,5608628,Private room,,Mid-Cambridge,199,5.0,2,1.0,131.0,1.0,42.369884,-71.102731,2016-09-30 06:37:56.588707
13874300,2058921,Entire home/apt,,Riverside,6,4.5,4,3.0,199.0,1.0,42.364892,-71.114367,2016-09-30 06:37:39.744027
7294047,7535369,Private room,,Agassiz,1,,1,1.0,89.0,1.0,42.386577,-71.117613,2016-09-30 06:36:24.988716
7215943,1001917,Private room,,Cambridgeport,79,5.0,2,1.0,99.0,1.0,42.357738,-71.111279,2016-09-30 06:36:10.436712
12342638,66074497,Entire home/apt,,Cambridgeport,4,5.0,8,4.0,580.0,3.0,42.358709,-71.112645,2016-09-30 06:35:44.709448
4516354,23416226,Entire home/apt,,Mid-Cambridge,0,,3,3.0,200.0,5.0,42.375622,-71.10569,2016-09-30 06:35:31.490298
4275093,8029934,Entire home/apt,,Agassiz,37,5.0,4,2.0,279.0,2.0,42.385285,-71.117933,2016-09-30 06:35:05.516148
12549913,39009864,Private room,,Area Four,18,4.5,2,1.0,119.0,1.0,42.366742,-71.099385,2016-09-30 06:34:51.428566
8732472,6706488,Private room,,East Cambridge,9,4.5,1,1.0,105.0,1.0,42.368605,-71.085405,2016-09-30 06:34:30.760411
755219,1461240,Entire home/apt,,Neighborhood Nine,4,4.5,6,3.0,320.0,1.0,42.386519,-71.124129,2016-09-30 06:33:15.690856
874998,4620230,Private room,,Mid-Cambridge,76,5.0,1,1.0,110.0,1.0,42.374251,-71.108832,2016-09-30 06:32:45.929812
7957268,10229402,Private room,,Mid-Cambridge,4,,1,1.0,40.0,1.0,42.372703,-71.112208,2016-09-30 06:32:23.943681
8498388,15790379,Private room,,East Cambridge,42,5.0,2,1.0,150.0,1.0,42.363912,-71.082733,2016-09-30 06:32:17.561475
4225397,21895566,Private room,,Mid-Cambridge,153,4.5,2,1.0,90.0,1.0,42.371914,-71.102088,2016-09-30 06:32:07.804516
1919009,2873181,Private room,,Cambridgeport,36,5.0,2,1.0,119.0,5.0,42.363574,-71.107973,2016-09-30 06:31:57.891261
6344919,33045998,Entire home/apt,,Neighborhood Nine,2,,3,1.0,175.0,7.0,42.37993,-71.121494,2016-09-30 06:31:02.671817
5998949,22812598,Entire home/apt,,Wellington-Harrington,10,5.0,4,2.0,225.0,2.0,42.370306,-71.093336,2016-09-30 06:30:51.910513
11710330,8798129,Private room,,West Cambridge,18,4.5,2,1.0,150.0,2.0,42.380489,-71.1403,2016-09-30 06:30:49.689065
10052371,30283594,Entire home/apt,,East Cambridge,0,,3,1.0,219.0,3.0,42.363793,-71.08443,2016-09-30 06:30:18.268591
4957403,25553518,Entire home/apt,,East Cambridge,7,5.0,2,1.0,200.0,3.0,42.368877,-71.081445,2016-09-30 06:30:01.910793
4424613,21895566,Private room,,Mid-Cambridge,73,5.0,2,1.0,91.0,1.0,42.371673,-71.102212,2016-09-30 06:29:55.043191
15235520,51079261,Private room,,Area Four,0,,1,1.0,100.0,1.0,42.36237,-71.09755,2016-09-30 06:29:31.712353
12410199,1463183,Entire home/apt,,Cambridgeport,0,,5,2.0,495.0,1.0,42.361944,-71.11162,2016-09-30 06:29:23.607270
9410316,21420925,Private room,,Wellington-Harrington,23,4.5,2,1.0,100.0,2.0,42.374238,-71.100819,2016-09-30 06:28:45.969030
14887654,25112275,Entire home/apt,,North Cambridge,1,,4,2.0,360.0,2.0,42.395019,-71.126006,2016-09-30 06:28:43.605791
1476154,7900241,Private room,,Riverside,64,5.0,2,1.0,120.0,3.0,42.364899,-71.112902,2016-09-30 06:28:40.816512
14615815,82723673,Private room,,Cambridge Highlands,0,,2,1.0,89.0,1.0,42.394057,-71.155589,2016-09-30 06:28:33.112279
7499990,2624443,Entire home/apt,,Mid-Cambridge,28,5.0,4,1.0,225.0,2.0,42.371596,-71.114189,2016-09-30 06:28:29.125496
13509873,67730125,Entire home/apt,,North Cambridge,0,,2,1.0,191.0,7.0,42.394248,-71.130733,2016-09-30 06:28:09.303810
15126303,74870895,Private room,,Agassiz,0,,4,1.0,160.0,1.0,42.378872,-71.108744,2016-09-30 06:27:58.448510
9445530,10506751,Entire home/apt,,Neighborhood Nine,0,,2,1.0,250.0,1.0,42.377917,-71.122666,2016-09-30 06:27:25.017002
2223447,7421025,Entire home/apt,,Mid-Cambridge,14,4.5,2,0.0,164.0,3.0,42.37109,-71.110658,2016-09-30 06:27:04.842844
7019493,3690888,Entire home/apt,,East Cambridge,15,4.5,2,1.0,275.0,1.0,42.370228,-71.075716,2016-09-30 06:26:28.130175
8655445,15788199,Private room,,Cambridgeport,0,,1,1.0,48.0,20.0,42.363564,-71.109444,2016-09-30 06:26:25.006454
13846789,8635068,Entire home/apt,,Mid-Cambridge,3,5.0,3,1.0,175.0,2.0,42.376003,-71.111052,2016-09-30 06:25:54.646022
11960770,21112023,Entire home/apt,,Mid-Cambridge,51,5.0,4,1.0,190.0,1.0,42.372685,-71.113705,2016-09-30 06:23:56.720253
9511352,2635394,Private room,,Wellington-Harrington,4,5.0,2,1.0,60.0,6.0,42.372571,-71.091717,2016-09-30 06:23:38.092493
11565692,4407238,Private room,,North Cambridge,17,4.5,2,1.0,59.0,1.0,42.396268,-71.133315,2016-09-30 06:23:34.344550
10366230,51536389,Entire home/apt,,Mid-Cambridge,24,4.0,5,2.0,250.0,,42.371081,-71.100511,2016-09-30 06:23:17.970994
4411864,21379035,Entire home/apt,,Riverside,4,4.5,2,1.0,210.0,2.0,42.368145,-71.111309,2016-09-30 06:22:22.636711
13764189,4263164,Private room,,Area Four,6,5.0,2,1.0,98.0,,42.36648,-71.093875,2016-09-30 06:22:09.219363
12963208,33101721,Entire home/apt,,West Cambridge,15,4.5,2,0.0,125.0,2.0,42.374158,-71.125736,2016-09-30 06:21:58.400191
14731607,33041701,Private room,,Cambridgeport,3,5.0,2,1.0,100.0,1.0,42.362876,-71.101772,2016-09-30 06:21:31.702120
1088876,1461240,Entire home/apt,,Riverside,40,4.5,4,1.0,170.0,1.0,42.37132,-71.115571,2016-09-30 06:21:19.961072
231115,81038,Entire home/apt,,Riverside,79,5.0,5,1.0,165.0,1.0,42.366804,-71.106732,2016-09-30 06:21:12.792430
1609674,8572951,Entire home/apt,,Neighborhood Nine,45,5.0,4,2.0,299.0,2.0,42.375988,-71.117916,2016-09-30 06:20:33.648869
15215370,20956050,Private room,,Riverside,0,,1,1.0,90.0,15.0,42.365201,-71.111481,2016-09-30 06:19:36.393493
497152,2431344,Entire home/apt,,Cambridge Highlands,55,5.0,4,2.0,200.0,4.0,42.39445,-71.154899,2016-09-30 06:19:09.524945
12352360,66074497,Private room,,Cambridgeport,13,5.0,3,1.0,100.0,2.0,42.358781,-71.114277,2016-09-30 06:18:51.385678
13040867,24222808,Entire home/apt,,Neighborhood Nine,2,,4,3.0,200.0,4.0,42.383998,-71.132656,2016-09-30 06:18:48.693466
3796979,1461240,Entire home/apt,,Neighborhood Nine,4,4.5,3,1.0,150.0,7.0,42.386727,-71.123638,2016-09-30 06:18:41.401082
989575,5432772,Entire home/apt,,Wellington-Harrington,68,4.5,2,1.0,159.0,2.0,42.37204,-71.097173,2016-09-30 06:18:24.713017
10884206,13112643,Private room,,Riverside,4,5.0,2,1.0,100.0,1.0,42.366405,-71.10888,2016-09-30 06:17:49.077038
14858857,23983523,Private room,,East Cambridge,2,,2,1.0,60.0,1.0,42.369402,-71.087447,2016-09-30 06:17:39.430582
4520159,1461240,Private room,,Riverside,23,4.5,2,1.0,170.0,1.0,42.36998,-71.11573,2016-09-30 06:17:21.057321
13005845,71727698,Private room,,Riverside,23,4.5,2,1.0,88.0,2.0,42.365011,-71.109784,2016-09-30 06:17:16.674498
13028484,7616444,Entire home/apt,,Mid-Cambridge,2,,3,1.0,125.0,1.0,42.369768,-71.109935,2016-09-30 06:17:02.450489
13612353,38903158,Private room,,Cambridgeport,0,,2,1.0,70.0,2.0,42.360279,-71.112852,2016-09-30 06:16:31.545594
14051915,270471,Entire home/apt,,Cambridgeport,0,,4,1.0,130.0,1.0,42.35917,-71.109484,2016-09-30 06:16:26.637076
13970026,35602037,Private room,,Area Four,16,4.5,2,1.0,75.0,1.0,42.369021,-71.095726,2016-09-30 06:16:19.651591
719714,727944,Entire home/apt,,North Cambridge,77,5.0,2,1.0,125.0,4.0,42.394134,-71.125256,2016-09-30 06:15:56.671257
7999097,42225096,Entire home/apt,,West Cambridge,46,4.5,4,2.0,200.0,1.0,42.376848,-71.131429,2016-09-30 06:15:52.161491
3538589,10337757,Entire home/apt,,Agassiz,36,4.5,4,2.0,160.0,3.0,42.382626,-71.114395,2016-09-30 06:15:31.062073
7670775,19246090,Entire home/apt,,Mid-Cambridge,5,4.5,2,0.0,140.0,1.0,42.370279,-71.103418,2016-09-30 06:15:00.090514
14291993,3113122,Private room,,Cambridgeport,6,5.0,2,1.0,100.0,1.0,42.363966,-71.108034,2016-09-30 06:14:46.330676
14787180,89379054,Private room,,Mid-Cambridge,5,5.0,3,1.0,110.0,1.0,42.372653,-71.112259,2016-09-30 06:14:36.257952
14950204,32532791,Entire home/apt,,North Cambridge,0,,4,2.0,225.0,,42.397955,-71.131081,2016-09-30 06:14:31.660170
1143563,3847452,Private room,,Mid-Cambridge,160,5.0,1,1.0,98.0,2.0,42.370344,-71.107299,2016-09-30 06:14:09.605583
6919881,36269011,Entire home/apt,,Cambridgeport,1,,4,2.0,247.0,1.0,42.362668,-71.10539,2016-09-30 06:13:46.685294
13169945,68892304,Private room,,Strawberry Hill,5,5.0,2,1.0,75.0,1.0,42.378149,-71.1493,2016-09-30 06:13:15.752766
12248543,21631889,Entire home/apt,,Neighborhood Nine,9,5.0,9,3.0,295.0,5.0,42.386466,-71.139943,2016-09-30 06:12:51.529162
13404666,36653698,Entire home/apt,,East Cambridge,6,4.5,2,1.0,162.0,5.0,42.365374,-71.084297,2016-09-30 06:12:24.769189
2908692,813956,Entire home/apt,,Cambridgeport,62,5.0,4,2.0,226.0,3.0,42.362423,-71.111518,2016-09-30 06:12:07.642612
13670675,28749942,Entire home/apt,,East Cambridge,13,4.5,2,0.0,220.0,1.0,42.364221,-71.08296,2016-09-30 06:11:35.383450
12678652,68892304,Private room,,Strawberry Hill,22,5.0,2,1.0,60.0,1.0,42.377251,-71.150391,2016-09-30 06:11:25.632007
14758867,51079261,Private room,,Cambridgeport,0,,2,1.0,120.0,1.0,42.361148,-71.097941,2016-09-30 06:11:14.278353
8132902,9406611,Private room,,West Cambridge,0,,2,1.0,140.0,1.0,42.377197,-71.123293,2016-09-30 06:11:00.347633
6274676,1146992,Entire home/apt,,Riverside,22,4.5,3,1.0,175.0,2.0,42.366924,-71.108121,2016-09-30 06:10:37.353346
12090587,48237010,Entire home/apt,,Neighborhood Nine,5,5.0,2,0.0,118.0,5.0,42.381121,-71.122132,2016-09-30 06:10:26.937946
5666988,19742431,Entire home/apt,,West Cambridge,17,5.0,5,3.0,410.0,2.0,42.374529,-71.13276,2016-09-30 06:09:50.597962
9409203,21420925,Private room,,Wellington-Harrington,28,4.5,1,1.0,80.0,2.0,42.373881,-71.100558,2016-09-30 06:09:34.240228
6847242,35879509,Private room,,Neighborhood Nine,39,5.0,1,1.0,90.0,1.0,42.383239,-71.122106,2016-09-30 06:09:26.626088
10052826,30283594,Entire home/apt,,East Cambridge,1,,3,1.0,219.0,3.0,42.363646,-71.084674,2016-09-30 06:09:23.997120
4195544,7944967,Private room,,Area Four,6,4.0,2,1.0,75.0,5.0,42.364806,-71.099861,2016-09-30 06:08:58.389420
12733997,52660264,Entire home/apt,,Cambridgeport,9,5.0,2,1.0,175.0,7.0,42.359015,-71.101358,2016-09-30 06:08:02.809736
6357953,33120727,Entire home/apt,,Cambridgeport,4,5.0,5,3.0,250.0,1.0,42.363243,-71.105972,2016-09-30 06:07:53.326433
13028987,38551452,Entire home/apt,,West Cambridge,9,5.0,4,1.0,245.0,2.0,42.374577,-71.122579,2016-09-30 07:04:41.665159
12251628,65910119,Entire home/apt,,Cambridgeport,8,5.0,2,1.0,113.0,4.0,42.364544,-71.105113,2016-09-30 07:03:46.050011
6326086,22401984,Private room,,Riverside,0,,2,1.0,85.0,15.0,42.365299,-71.1071,2016-09-30 07:03:24.508052
13278090,27239171,Private room,,West Cambridge,2,,2,1.0,100.0,1.0,42.382514,-71.134664,2016-09-30 07:01:10.581486
6479392,3381894,Private room,,Agassiz,160,5.0,1,1.0,71.0,1.0,42.382019,-71.119624,2016-09-30 07:00:45.450206
5365158,2992589,Private room,,Area Four,66,4.5,2,1.0,130.0,1.0,42.365497,-71.103675,2016-09-30 07:00:42.871116
14106544,2859246,Entire home/apt,,Cambridgeport,5,5.0,4,2.0,195.0,1.0,42.361642,-71.105976,2016-09-30 07:00:32.570111
14617043,90406535,Private room,,North Cambridge,2,,2,1.0,85.0,1.0,42.394076,-71.129011,2016-09-30 07:00:22.625495
7883909,40531643,Entire home/apt,,Mid-Cambridge,5,4.5,2,0.0,155.0,3.0,42.375153,-71.105074,2016-09-30 07:00:11.329396
5045782,26049718,Private room,,Neighborhood Nine,70,4.5,1,1.0,60.0,2.0,42.383982,-71.121311,2016-09-30 06:59:23.592548
2879039,9419684,Entire home/apt,,Area 2/MIT,10,5.0,3,1.0,259.0,3.0,42.361982,-71.084368,2016-09-30 06:58:33.804795
13427863,75202358,Entire home/apt,,Mid-Cambridge,1,,4,3.0,150.0,1.0,42.37528,-71.104791,2016-09-30 06:58:29.456716
15131762,95935865,Private room,,Cambridge Highlands,2,,2,1.0,75.0,1.0,42.390222,-71.14586,2016-09-30 06:57:49.925072
7369764,34875728,Private room,,Wellington-Harrington,54,5.0,1,1.0,78.0,2.0,42.372933,-71.095819,2016-09-30 06:57:47.363984
8059830,21631889,Entire home/apt,,Neighborhood Nine,12,5.0,6,2.0,260.0,4.0,42.386937,-71.140583,2016-09-30 06:57:35.780950
321847,1647071,Entire home/apt,,Area Four,37,5.0,6,2.0,1000.0,2.0,42.364982,-71.098685,2016-09-30 06:07:11.771540
4638392,21835710,Entire home/apt,,Mid-Cambridge,8,5.0,3,0.0,150.0,2.0,42.375966,-71.113356,2016-09-30 06:06:55.925164
10141471,5984885,Private room,,Mid-Cambridge,23,4.5,2,1.0,124.0,3.0,42.367025,-71.104944,2016-09-30 06:06:53.236461
7913336,2266966,Private room,,Agassiz,5,4.5,5,1.0,160.0,1.0,42.378324,-71.108583,2016-09-30 06:05:59.290393
10994924,57049559,Private room,,Mid-Cambridge,58,4.5,2,1.0,80.0,1.0,42.375329,-71.112265,2016-09-30 06:05:56.029429
13644013,29898129,Entire home/apt,,Mid-Cambridge,0,,2,1.0,150.0,2.0,42.371103,-71.108745,2016-09-30 06:05:46.617427
12055257,13282161,Entire home/apt,,East Cambridge,4,5.0,4,3.0,399.0,1.0,42.368669,-71.0854,2016-09-30 06:05:40.714875
