room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1401291,2131701,Entire home/apt,,Neighborhood Nine,13,5.0,8,3.0,550.0,,42.38606,-71.136628,2017-03-10 20:16:36.173489
2979163,15195331,Entire home/apt,,Wellington-Harrington,3,5.0,6,3.0,550.0,,42.367113,-71.0921,2017-03-10 20:16:36.169320
12211604,26914135,Entire home/apt,,Neighborhood Nine,0,0.0,8,3.0,699.0,,42.380938,-71.121593,2017-03-10 20:16:36.164371
15295627,95459395,Entire home/apt,,East Cambridge,0,0.0,3,1.0,571.0,,42.36273,-71.082863,2017-03-10 20:16:36.155377
15285943,95459395,Entire home/apt,,East Cambridge,1,0.0,3,1.0,571.0,,42.362756,-71.084212,2017-03-10 20:16:36.150743
1315920,7148538,Entire home/apt,,Wellington-Harrington,32,5.0,6,2.0,592.0,,42.369861,-71.095829,2017-03-10 20:16:36.143150
15797206,21647935,Entire home/apt,,Riverside,1,0.0,10,5.0,675.0,,42.363359,-71.114557,2017-03-10 20:16:36.136040
13753787,74870895,Entire home/apt,,Mid-Cambridge,2,0.0,15,4.0,680.0,,42.377081,-71.107534,2017-03-10 20:16:34.520972
12342638,66074497,Entire home/apt,,Cambridgeport,5,5.0,8,4.0,580.0,,42.358709,-71.112645,2017-03-10 20:16:34.514984
14335542,87768350,Entire home/apt,,East Cambridge,3,5.0,9,4.0,575.0,,42.370471,-71.080435,2017-03-10 20:16:34.512335
13248718,36341464,Entire home/apt,,Neighborhood Nine,1,0.0,6,3.0,550.0,,42.387591,-71.123503,2017-03-10 20:16:34.509256
4338429,9419684,Entire home/apt,,East Cambridge,5,4.5,5,2.0,337.0,,42.362395,-71.081391,2017-03-10 20:16:32.975720
1401781,25188,Entire home/apt,,East Cambridge,4,5.0,4,2.0,339.0,,42.364885,-71.082902,2017-03-10 20:16:31.647280
17188524,9419684,Entire home/apt,,East Cambridge,0,0.0,5,2.0,311.0,,42.363823,-71.084132,2017-03-10 20:16:31.644923
195545,25188,Entire home/apt,,East Cambridge,5,5.0,2,1.0,349.0,,42.363766,-71.084338,2017-03-10 20:16:31.641721
38363,25188,Entire home/apt,,East Cambridge,14,4.5,5,2.0,389.0,,42.364551,-71.083643,2017-03-10 20:16:31.638887
164449,25188,Entire home/apt,,East Cambridge,2,0.0,4,2.0,349.0,,42.367177,-71.082502,2017-03-10 20:16:31.635825
12398544,51079261,Entire home/apt,,Cambridgeport,4,5.0,5,3.0,325.0,,42.360557,-71.099748,2017-03-10 20:16:31.539661
6475182,20656651,Entire home/apt,,Riverside,4,4.5,6,2.0,395.0,,42.365231,-71.107772,2017-03-10 20:16:31.536673
6089564,2829419,Entire home/apt,,Neighborhood Nine,1,0.0,5,2.0,399.0,,42.384312,-71.121016,2017-03-10 20:16:31.528097
8816495,18200444,Entire home/apt,,West Cambridge,0,0.0,2,1.0,500.0,,42.378267,-71.123784,2017-03-10 20:16:31.525603
11696384,2267645,Entire home/apt,,Neighborhood Nine,6,3.5,8,3.0,500.0,,42.383806,-71.11963,2017-03-10 20:16:31.522555
13231626,51079261,Entire home/apt,,Cambridgeport,2,0.0,5,3.0,325.0,,42.360938,-71.09797,2017-03-10 20:16:29.682527
10918238,51079261,Entire home/apt,,Area Four,20,4.5,5,3.0,325.0,,42.362158,-71.097884,2017-03-10 20:16:29.676927
4437529,9419684,Entire home/apt,,East Cambridge,9,4.5,5,2.0,337.0,,42.363143,-71.084098,2017-03-10 20:16:29.659808
1840022,9419684,Entire home/apt,,East Cambridge,14,4.5,5,2.0,311.0,,42.365298,-71.081719,2017-03-10 20:16:29.644895
736875,3011415,Entire home/apt,,Riverside,16,4.5,6,2.0,345.0,,42.368133,-71.109313,2017-03-10 20:16:29.637340
10138457,51079261,Entire home/apt,,Cambridgeport,18,4.5,5,3.0,325.0,,42.361919,-71.098268,2017-03-10 20:16:29.624595
4136733,3011415,Entire home/apt,,Riverside,3,4.5,5,2.0,350.0,,42.366955,-71.112051,2017-03-10 20:16:28.007970
14071892,25188,Entire home/apt,,Wellington-Harrington,0,0.0,4,2.0,369.0,,42.369543,-71.091669,2017-03-10 20:16:28.004797
6936271,18945777,Entire home/apt,,East Cambridge,0,0.0,4,2.0,395.0,,42.363203,-71.082877,2017-03-10 20:16:27.997212
8969634,46873928,Entire home/apt,,Riverside,12,5.0,5,3.0,350.0,,42.365022,-71.111766,2017-03-10 20:16:27.985621
3740822,9419684,Entire home/apt,,East Cambridge,15,5.0,5,2.0,337.0,,42.362981,-71.083978,2017-03-10 20:16:27.982141
1130700,3668535,Entire home/apt,,Agassiz,6,3.5,5,2.0,231.0,,42.377692,-71.119629,2017-03-10 20:14:47.985587
8017780,3552764,Entire home/apt,,Area Four,11,5.0,3,2.0,220.0,,42.366076,-71.094305,2017-03-10 20:14:47.976327
12827666,67730125,Entire home/apt,,Mid-Cambridge,0,0.0,4,2.0,299.0,,42.369909,-71.107474,2017-03-10 20:14:47.972534
1290525,3924118,Entire home/apt,,Wellington-Harrington,24,4.5,6,3.0,300.0,,42.372719,-71.098952,2017-03-10 20:14:47.969564
1132226,1248341,Entire home/apt,,Mid-Cambridge,11,4.5,4,2.0,250.0,,42.372542,-71.103321,2017-03-10 20:14:47.966623
17024279,22541573,Entire home/apt,,Area Four,0,0.0,2,1.0,215.0,,42.365494,-71.103361,2017-03-10 20:14:44.780681
13306371,75173831,Entire home/apt,,Cambridgeport,10,4.5,6,3.0,300.0,,42.363586,-71.100968,2017-03-10 20:14:42.887086
16602518,2873181,Entire home/apt,,Cambridgeport,0,0.0,4,2.0,249.0,,42.363608,-71.10852,2017-03-10 20:14:41.737620
13614235,67730125,Entire home/apt,,East Cambridge,0,0.0,4,2.0,299.0,,42.362968,-71.08407,2017-03-10 20:14:38.347100
10066476,30283594,Entire home/apt,,East Cambridge,0,0.0,3,1.0,299.0,,42.362668,-71.082238,2017-03-10 20:14:38.343405
3684345,9419684,Entire home/apt,,East Cambridge,6,4.5,5,2.0,259.0,,42.363383,-71.083654,2017-03-10 20:14:38.338227
226315,25188,Entire home/apt,,East Cambridge,4,4.0,2,1.0,259.0,,42.364211,-71.084277,2017-03-10 20:14:38.333338
3101805,25188,Entire home/apt,,East Cambridge,3,5.0,4,2.0,269.0,,42.364578,-71.08462,2017-03-10 20:14:38.331110
4489577,9419684,Entire home/apt,,East Cambridge,1,0.0,3,1.0,228.0,,42.363878,-71.08309,2017-03-10 20:14:38.328624
10066362,30283594,Entire home/apt,,East Cambridge,1,0.0,3,1.0,299.0,,42.364322,-71.082253,2017-03-10 20:14:37.517692
4437789,9419684,Entire home/apt,,East Cambridge,4,4.5,3,1.0,228.0,,42.364785,-71.082172,2017-03-10 20:14:37.499554
724489,25188,Entire home/apt,,East Cambridge,4,4.5,2,1.0,277.0,,42.366176,-71.082822,2017-03-10 20:14:36.747782
8064641,30283594,Entire home/apt,,East Cambridge,3,5.0,3,1.0,299.0,,42.363903,-71.083046,2017-03-10 20:14:36.744337
16954640,42786525,Entire home/apt,,East Cambridge,0,0.0,4,2.0,257.0,,42.364418,-71.082152,2017-03-10 20:14:35.227227
14859388,47584294,Entire home/apt,,East Cambridge,53,5.0,8,2.0,290.0,,42.368462,-71.083174,2017-03-10 20:14:31.802898
10068492,30283594,Entire home/apt,,East Cambridge,1,0.0,5,2.0,182.0,,42.363404,-71.083774,2017-03-10 20:23:34.543047
15827575,30283594,Entire home/apt,,Area 2/MIT,0,0.0,5,2.0,186.0,,42.362476,-71.084022,2017-03-10 20:23:34.534335
12775545,69512141,Entire home/apt,,Cambridgeport,0,0.0,4,1.0,126.0,,42.358809,-71.109271,2017-03-10 20:23:10.358265
9878830,18202088,Entire home/apt,,East Cambridge,5,5.0,4,2.0,110.0,,42.363388,-71.084188,2017-03-10 20:23:00.101166
8798950,46002221,Entire home/apt,,Mid-Cambridge,14,5.0,3,1.0,110.0,,42.376165,-71.110916,2017-03-10 20:22:58.523058
15295354,95459395,Entire home/apt,,East Cambridge,1,0.0,3,1.0,571.0,,42.36423,-71.084338,2017-03-10 20:22:39.966555
15295836,95459395,Entire home/apt,,East Cambridge,1,0.0,3,1.0,571.0,,42.362527,-71.083996,2017-03-10 20:22:39.955301
1470249,25188,Entire home/apt,,East Cambridge,1,0.0,4,2.0,399.0,,42.363735,-71.082882,2017-03-10 20:22:39.040879
1754930,25188,Entire home/apt,,Area 2/MIT,5,5.0,4,2.0,349.0,,42.362185,-71.0849,2017-03-10 20:22:39.038235
2093962,10683725,Entire home/apt,,Cambridgeport,9,4.5,8,4.0,350.0,,42.354403,-71.112934,2017-03-10 20:22:36.356391
14246989,25188,Entire home/apt,,North Cambridge,0,0.0,4,2.0,349.0,,42.400902,-71.151915,2017-03-10 20:22:36.354121
15192226,51079261,Entire home/apt,,Cambridgeport,0,0.0,6,3.0,350.0,,42.361278,-71.098166,2017-03-10 20:22:36.336106
6432362,294279,Entire home/apt,,Cambridgeport,3,4.5,6,2.0,310.0,,42.356997,-71.107582,2017-03-10 20:22:35.364017
5761732,6236693,Entire home/apt,,North Cambridge,6,5.0,4,2.0,399.0,,42.388557,-71.119402,2017-03-10 20:22:34.265645
12248543,21631889,Entire home/apt,,Neighborhood Nine,13,5.0,9,3.0,310.0,,42.386466,-71.139943,2017-03-10 20:22:32.964344
4636713,525449,Entire home/apt,,Cambridgeport,7,5.0,4,2.0,350.0,,42.360781,-71.108479,2017-03-10 20:22:31.717931
12410199,1463183,Entire home/apt,,Cambridgeport,0,0.0,5,2.0,495.0,,42.361944,-71.11162,2017-03-10 20:22:30.764212
16734672,82257669,Entire home/apt,,Area Four,11,5.0,6,3.0,499.0,,42.36566,-71.102654,2017-03-10 20:22:29.647810
11488759,28749942,Entire home/apt,,East Cambridge,26,4.5,4,2.0,399.0,,42.363441,-71.084128,2017-03-10 20:22:29.639180
6463441,33754631,Entire home/apt,,Cambridgeport,0,0.0,4,2.0,399.0,,42.364179,-71.104268,2017-03-10 20:22:29.635308
10487364,30226782,Entire home/apt,,Mid-Cambridge,33,5.0,5,2.0,325.0,,42.372523,-71.109958,2017-03-10 20:22:28.780377
3075477,15651613,Entire home/apt,,Mid-Cambridge,3,4.0,6,3.0,245.0,,42.372317,-71.100184,2017-03-10 20:14:29.146614
5248305,27161508,Entire home/apt,,Wellington-Harrington,3,5.0,4,2.0,225.0,,42.372138,-71.098343,2017-03-10 20:14:27.920483
7658088,40192678,Entire home/apt,,Cambridgeport,0,0.0,4,4.0,270.0,,42.361645,-71.103672,2017-03-10 20:14:27.904355
10065943,30283594,Entire home/apt,,East Cambridge,2,0.0,3,1.0,299.0,,42.364293,-71.082107,2017-03-10 20:14:26.266352
10066240,30283594,Entire home/apt,,East Cambridge,0,0.0,3,1.0,299.0,,42.364286,-71.083963,2017-03-10 20:14:26.235082
4515876,9419684,Entire home/apt,,East Cambridge,4,5.0,3,1.0,233.0,,42.366158,-71.082389,2017-03-10 20:14:25.353651
4438139,9419684,Entire home/apt,,East Cambridge,1,0.0,3,1.0,233.0,,42.365617,-71.084067,2017-03-10 20:14:25.350488
16961063,22541573,Entire home/apt,,Cambridgeport,0,0.0,2,1.0,209.0,,42.359344,-71.101281,2017-03-10 20:14:25.348194
14510982,21647935,Entire home/apt,,Riverside,8,3.5,4,2.0,240.0,,42.365351,-71.114363,2017-03-10 20:14:23.718076
11553080,53731507,Entire home/apt,,Cambridgeport,4,5.0,4,2.0,200.0,,42.360811,-71.104527,2017-03-10 20:14:23.711135
10413061,51536389,Entire home/apt,,Mid-Cambridge,24,4.5,9,3.0,299.0,,42.371543,-71.100455,2017-03-10 20:14:22.389096
6443159,21647935,Entire home/apt,,Cambridgeport,21,4.5,4,1.0,200.0,,42.35917,-71.112603,2017-03-10 20:14:22.376649
12185704,19008767,Entire home/apt,,Cambridgeport,56,4.5,5,2.0,218.0,,42.358051,-71.111936,2017-03-10 20:14:21.701475
6397721,9419684,Entire home/apt,,East Cambridge,7,4.5,3,1.0,233.0,,42.364624,-71.08318,2017-03-10 20:14:19.683992
5171738,87398,Entire home/apt,,Mid-Cambridge,24,4.5,5,2.0,237.0,,42.372014,-71.114888,2017-03-10 20:14:18.944240
16649591,10828030,Entire home/apt,,Cambridgeport,1,0.0,4,1.0,229.0,,42.364945,-71.103617,2017-03-10 20:14:17.475706
13683876,30283594,Entire home/apt,,East Cambridge,2,0.0,3,1.0,219.0,,42.362313,-71.083072,2017-03-10 20:14:14.070943
9541357,15790379,Entire home/apt,,Area 2/MIT,20,5.0,4,2.0,209.0,,42.363625,-71.086616,2017-03-10 20:14:14.049626
8151702,21631889,Entire home/apt,,Area Four,26,4.5,6,2.0,290.0,,42.369224,-71.096383,2017-03-10 20:14:13.034259
11084684,21631889,Entire home/apt,,Area Four,14,5.0,4,1.0,210.0,,42.367947,-71.098608,2017-03-10 20:14:13.029009
5705842,21631889,Entire home/apt,,Area Four,25,5.0,7,2.0,285.0,,42.367239,-71.098503,2017-03-10 20:14:13.020315
16583103,81799793,Entire home/apt,,East Cambridge,11,5.0,2,1.0,300.0,,42.36268,-71.082901,2017-03-10 20:14:10.454431
14847982,92925188,Entire home/apt,,Mid-Cambridge,42,5.0,8,2.0,299.0,,42.372058,-71.110778,2017-03-10 20:14:09.438668
2580942,430015,Entire home/apt,,Area Four,129,5.0,4,2.0,225.0,,42.368693,-71.100293,2017-03-10 20:14:08.686598
13670860,28749942,Entire home/apt,,East Cambridge,35,5.0,2,0.0,220.0,,42.36242,-71.08283,2017-03-10 20:14:08.652440
6070607,11799489,Entire home/apt,,Neighborhood Nine,16,5.0,4,2.0,299.0,,42.384809,-71.120693,2017-03-10 20:14:06.585324
1725501,5105222,Entire home/apt,,West Cambridge,1,0.0,6,3.0,295.0,,42.381497,-71.13153,2017-03-10 20:14:06.557097
