room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
13430097,1385,55708104,Entire home/apt,,Cambridge MA,,East Cambridge,4,3.5,3,0.0,,170.0,,2017-06-24 14:51:31.654703,42.370597,-71.073717,0101000020E6100000310A82C7B7C451C0737FF5B86F2F4540
10801917,1385,55905729,Entire home/apt,,Cambridge MA,,Strawberry Hill,0,0.0,3,1.0,,150.0,,2017-06-24 14:50:51.640104,42.37493,-71.152059,0101000020E6100000FF03AC55BBC951C00725CCB4FD2F4540
10052826,1385,30283594,Entire home/apt,,Cambridge MA,,East Cambridge,3,4.5,3,1.0,,129.0,,2017-06-24 14:49:49.603611,42.363646,-71.084674,0101000020E610000094347F4C6BC551C01EA9BEF38B2E4540
12775545,1385,69512141,Entire home/apt,,Cambridge MA,,Cambridgeport,0,0.0,4,1.0,,126.0,,2017-06-24 14:49:49.597906,42.358809,-71.109271,0101000020E6100000AED9CA4BFEC651C057410C74ED2D4540
12585901,1385,5105222,Entire home/apt,,Cambridge MA,,West Cambridge,2,0.0,3,1.0,,139.0,,2017-06-24 14:49:49.583491,42.381046,-71.133113,0101000020E6100000096B63EC84C851C0C422861DC6304540
9813502,1385,2406068,Entire home/apt,,Cambridge MA,,Riverside,1,0.0,2,1.0,,130.0,,2017-06-24 14:49:49.565320,42.370535,-71.11404,0101000020E6100000E59B6D6E4CC751C0FD82DDB06D2F4540
8368377,1385,10941420,Entire home/apt,,Cambridge MA,,Cambridgeport,6,4.5,4,2.0,,125.0,,2017-06-24 14:49:47.540079,42.361071,-71.10657,0101000020E6100000062FFA0AD2C651C05B441493372E4540
14338671,1385,34217556,Entire home/apt,,Cambridge MA,,Neighborhood Nine,3,5.0,2,1.0,,130.0,,2017-06-24 14:49:47.536115,42.378622,-71.120438,0101000020E610000085CC9541B5C751C0E7C589AF76304540
15842828,1385,12243051,Entire home/apt,,Cambridge MA,,West Cambridge,4,4.0,6,3.0,,129.0,,2017-06-24 14:49:45.441412,42.373259,-71.125878,0101000020E61000004C5299620EC851C005F86EF3C62F4540
10141471,1385,5984885,Entire home/apt,,Cambridge MA,,Mid-Cambridge,34,4.5,2,1.0,,135.0,,2017-06-24 14:49:45.436700,42.367025,-71.104944,0101000020E610000055FA0967B7C651C03EE8D9ACFA2E4540
